,runtime,site
2496,0.0010628700256347656,dapelogo_2007
2497,0.001055002212524414,dielmo_1990
2498,0.0010988712310791016,laye_2007
2499,0.0014729499816894531,matsari_1970
2500,0.0009028911590576172,namawala_1991
2501,0.0009319782257080078,ndiop_1993
2502,0.0008857250213623047,rafin_marke_1970
2503,0.0008978843688964844,sugungum_1970
2504,0.0011568069458007812,dapelogo_2007
2505,0.0011560916900634766,dielmo_1990
2506,0.0014438629150390625,laye_2007
2507,0.0010192394256591797,matsari_1970
2508,0.0009458065032958984,namawala_1991
2509,0.0011789798736572266,ndiop_1993
2510,0.0013499259948730469,rafin_marke_1970
2511,0.001008749008178711,sugungum_1970
2512,0.0011529922485351562,dapelogo_2007
2513,0.0009038448333740234,dielmo_1990
2514,0.0009360313415527344,laye_2007
2515,0.0009658336639404297,matsari_1970
2516,0.0009279251098632812,namawala_1991
2517,0.0010151863098144531,ndiop_1993
2518,0.0009484291076660156,rafin_marke_1970
2519,0.0009279251098632812,sugungum_1970
2520,0.0009679794311523438,dapelogo_2007
2521,0.001155853271484375,dielmo_1990
2522,0.0008952617645263672,laye_2007
2523,0.0012478828430175781,matsari_1970
2524,0.0011320114135742188,namawala_1991
2525,0.0009276866912841797,ndiop_1993
2526,0.0010690689086914062,rafin_marke_1970
2527,0.0013341903686523438,sugungum_1970
2528,0.0012271404266357422,dapelogo_2007
2529,0.0011379718780517578,dielmo_1990
2530,0.0013151168823242188,laye_2007
2531,0.0012478828430175781,matsari_1970
2532,0.0010502338409423828,namawala_1991
2533,0.0012080669403076172,ndiop_1993
2534,0.0013439655303955078,rafin_marke_1970
2535,0.0012180805206298828,sugungum_1970
2536,0.0013921260833740234,dapelogo_2007
2537,0.00174713134765625,dielmo_1990
2538,0.002071857452392578,laye_2007
2539,0.001558065414428711,matsari_1970
2540,0.0013070106506347656,namawala_1991
2541,0.0013380050659179688,ndiop_1993
2542,0.0014390945434570312,rafin_marke_1970
2543,0.0010461807250976562,sugungum_1970
2544,0.0013189315795898438,dapelogo_2007
2545,0.0009627342224121094,dielmo_1990
2546,0.0012652873992919922,laye_2007
2547,0.001191854476928711,matsari_1970
2548,0.0012028217315673828,namawala_1991
2549,0.0016551017761230469,ndiop_1993
2550,0.001336812973022461,rafin_marke_1970
2551,0.0012459754943847656,sugungum_1970
2552,0.0009589195251464844,dapelogo_2007
2553,0.0012497901916503906,dielmo_1990
2554,0.0010521411895751953,laye_2007
2555,0.0015747547149658203,matsari_1970
2556,0.0013828277587890625,namawala_1991
2557,0.0012238025665283203,ndiop_1993
2558,0.0016989707946777344,rafin_marke_1970
2559,0.0012819766998291016,sugungum_1970
2560,0.0011980533599853516,dapelogo_2007
2561,0.0014181137084960938,dielmo_1990
2562,0.0018520355224609375,laye_2007
2563,0.001728057861328125,matsari_1970
2564,0.0013048648834228516,namawala_1991
2565,0.001361846923828125,ndiop_1993
2566,0.0018038749694824219,rafin_marke_1970
2567,0.0013339519500732422,sugungum_1970
2568,0.0013523101806640625,dapelogo_2007
2569,0.0016450881958007812,dielmo_1990
2570,0.0016491413116455078,laye_2007
2571,0.001580953598022461,matsari_1970
2572,0.0010619163513183594,namawala_1991
2573,0.0016078948974609375,ndiop_1993
2574,0.0016160011291503906,rafin_marke_1970
2575,0.0015056133270263672,sugungum_1970
2576,0.0015530586242675781,dapelogo_2007
2577,0.001405954360961914,dielmo_1990
2578,0.0016210079193115234,laye_2007
2579,0.0018148422241210938,matsari_1970
2580,0.0012280941009521484,namawala_1991
2581,0.0015418529510498047,ndiop_1993
2582,0.0015480518341064453,rafin_marke_1970
2583,0.0020842552185058594,sugungum_1970
2584,0.0017483234405517578,dapelogo_2007
2585,0.0011839866638183594,dielmo_1990
2586,0.0012519359588623047,laye_2007
2587,0.0012860298156738281,matsari_1970
2588,0.002380847930908203,namawala_1991
2589,0.0015349388122558594,ndiop_1993
2590,0.0015461444854736328,rafin_marke_1970
2591,0.0011060237884521484,sugungum_1970
2592,0.0014438629150390625,dapelogo_2007
2593,0.0015501976013183594,dielmo_1990
2594,0.0013189315795898438,laye_2007
2595,0.0014340877532958984,matsari_1970
2596,0.0015799999237060547,namawala_1991
2597,0.0013871192932128906,ndiop_1993
2598,0.0012788772583007812,rafin_marke_1970
2599,0.0011200904846191406,sugungum_1970
2600,0.0009021759033203125,dapelogo_2007
2601,0.0010979175567626953,dielmo_1990
2602,0.0008859634399414062,laye_2007
2603,0.0014467239379882812,matsari_1970
2604,0.0009682178497314453,namawala_1991
2605,0.0009961128234863281,ndiop_1993
2606,0.0009500980377197266,rafin_marke_1970
2607,0.0010211467742919922,sugungum_1970
2608,0.00138092041015625,dapelogo_2007
2609,0.0012128353118896484,dielmo_1990
2610,0.0013380050659179688,laye_2007
2611,0.0013720989227294922,matsari_1970
2612,0.002969980239868164,namawala_1991
2613,0.0010559558868408203,ndiop_1993
2614,0.000993967056274414,rafin_marke_1970
2615,0.0008480548858642578,sugungum_1970
2616,0.001071929931640625,dapelogo_2007
2617,0.001129150390625,dielmo_1990
2618,0.001188039779663086,laye_2007
2619,0.0010640621185302734,matsari_1970
2620,0.0009179115295410156,namawala_1991
2621,0.0011928081512451172,ndiop_1993
2622,0.001232147216796875,rafin_marke_1970
2623,0.001332998275756836,sugungum_1970
2624,0.0011980533599853516,dapelogo_2007
2625,0.0011892318725585938,dielmo_1990
2626,0.0009348392486572266,laye_2007
2627,0.0010731220245361328,matsari_1970
2628,0.0011038780212402344,namawala_1991
2629,0.0013072490692138672,ndiop_1993
2630,0.0015058517456054688,rafin_marke_1970
2631,0.0012848377227783203,sugungum_1970
2632,0.0014159679412841797,dapelogo_2007
2633,0.003216981887817383,dielmo_1990
2634,0.0012481212615966797,laye_2007
2635,0.0012810230255126953,matsari_1970
2636,0.0015420913696289062,namawala_1991
2637,0.0013811588287353516,ndiop_1993
2638,0.0011789798736572266,rafin_marke_1970
2639,0.0011889934539794922,sugungum_1970
2640,0.0013499259948730469,dapelogo_2007
2641,0.0017120838165283203,dielmo_1990
2642,0.0009751319885253906,laye_2007
2643,0.0009410381317138672,matsari_1970
2644,0.0010318756103515625,namawala_1991
2645,0.0014510154724121094,ndiop_1993
2646,0.0011599063873291016,rafin_marke_1970
2647,0.0011038780212402344,sugungum_1970
2648,0.0010433197021484375,dapelogo_2007
2649,0.001238107681274414,dielmo_1990
2650,0.0016677379608154297,laye_2007
2651,0.0012311935424804688,matsari_1970
2652,0.0012176036834716797,namawala_1991
2653,0.0014481544494628906,ndiop_1993
2654,0.0013539791107177734,rafin_marke_1970
2655,0.0012929439544677734,sugungum_1970
2656,0.0015149116516113281,dapelogo_2007
2657,0.0010418891906738281,dielmo_1990
2658,0.00164794921875,laye_2007
2659,0.0017209053039550781,matsari_1970
2660,0.0017130374908447266,namawala_1991
2661,0.0012600421905517578,ndiop_1993
2662,0.001683950424194336,rafin_marke_1970
2663,0.0012159347534179688,sugungum_1970
2664,0.0011761188507080078,dapelogo_2007
2665,0.0012280941009521484,dielmo_1990
2666,0.0017588138580322266,laye_2007
2667,0.0011529922485351562,matsari_1970
2668,0.001355886459350586,namawala_1991
2669,0.0009410381317138672,ndiop_1993
2670,0.0012729167938232422,rafin_marke_1970
2671,0.0011889934539794922,sugungum_1970
2672,0.0010540485382080078,dapelogo_2007
2673,0.0009679794311523438,dielmo_1990
2674,0.0009789466857910156,laye_2007
2675,0.0010259151458740234,matsari_1970
2676,0.0014278888702392578,namawala_1991
2677,0.0015790462493896484,ndiop_1993
2678,0.0009369850158691406,rafin_marke_1970
2679,0.0009109973907470703,sugungum_1970
2680,0.0009899139404296875,dapelogo_2007
2681,0.0013878345489501953,dielmo_1990
2682,0.0011610984802246094,laye_2007
2683,0.0012621879577636719,matsari_1970
2684,0.0009748935699462891,namawala_1991
2685,0.000946044921875,ndiop_1993
2686,0.0013861656188964844,rafin_marke_1970
2687,0.0012509822845458984,sugungum_1970
2688,0.001203298568725586,dapelogo_2007
2689,0.001055002212524414,dielmo_1990
2690,0.0010731220245361328,laye_2007
2691,0.001695871353149414,matsari_1970
2692,0.0016510486602783203,namawala_1991
2693,0.0014979839324951172,ndiop_1993
2694,0.0012230873107910156,rafin_marke_1970
2695,0.0020952224731445312,sugungum_1970
2696,0.0014939308166503906,dapelogo_2007
2697,0.0018248558044433594,dielmo_1990
2698,0.002468109130859375,laye_2007
2699,0.0012280941009521484,matsari_1970
2700,0.0010685920715332031,namawala_1991
2701,0.0010809898376464844,ndiop_1993
2702,0.0012600421905517578,rafin_marke_1970
2703,0.001264810562133789,sugungum_1970
2704,0.0009250640869140625,dapelogo_2007
2705,0.0009398460388183594,dielmo_1990
2706,0.0009038448333740234,laye_2007
2707,0.0011661052703857422,matsari_1970
2708,0.0011258125305175781,namawala_1991
2709,0.00115203857421875,ndiop_1993
2710,0.0012612342834472656,rafin_marke_1970
2711,0.0009002685546875,sugungum_1970
2712,0.001008749008178711,dapelogo_2007
2713,0.0018398761749267578,dielmo_1990
2714,0.0009710788726806641,laye_2007
2715,0.0009799003601074219,matsari_1970
2716,0.0008797645568847656,namawala_1991
2717,0.00092315673828125,ndiop_1993
2718,0.0010197162628173828,rafin_marke_1970
2719,0.0010190010070800781,sugungum_1970
2720,0.00098419189453125,dapelogo_2007
2721,0.0009860992431640625,dielmo_1990
2722,0.000904083251953125,laye_2007
2723,0.0009710788726806641,matsari_1970
2724,0.0013489723205566406,namawala_1991
2725,0.0011010169982910156,ndiop_1993
2726,0.0011379718780517578,rafin_marke_1970
2727,0.0011398792266845703,sugungum_1970
2728,0.0009059906005859375,dapelogo_2007
2729,0.001071929931640625,dielmo_1990
2730,0.0013267993927001953,laye_2007
2731,0.0010952949523925781,matsari_1970
2732,0.0009589195251464844,namawala_1991
2733,0.0009679794311523438,ndiop_1993
2734,0.0011970996856689453,rafin_marke_1970
2735,0.0014519691467285156,sugungum_1970
2736,0.0012178421020507812,dapelogo_2007
2737,0.0010600090026855469,dielmo_1990
2738,0.0009331703186035156,laye_2007
2739,0.0011792182922363281,matsari_1970
2740,0.0012860298156738281,namawala_1991
2741,0.0009899139404296875,ndiop_1993
2742,0.0010879039764404297,rafin_marke_1970
2743,0.0009510517120361328,sugungum_1970
2744,0.0009129047393798828,dapelogo_2007
2745,0.0009329319000244141,dielmo_1990
2746,0.0012621879577636719,laye_2007
2747,0.0013189315795898438,matsari_1970
2748,0.0010058879852294922,namawala_1991
2749,0.0011298656463623047,ndiop_1993
2750,0.0011811256408691406,rafin_marke_1970
2751,0.0016472339630126953,sugungum_1970
2752,0.0011167526245117188,dapelogo_2007
2753,0.0011730194091796875,dielmo_1990
2754,0.001199960708618164,laye_2007
2755,0.0012280941009521484,matsari_1970
2756,0.0012688636779785156,namawala_1991
2757,0.001171112060546875,ndiop_1993
2758,0.0009758472442626953,rafin_marke_1970
2759,0.0009591579437255859,sugungum_1970
2760,0.0009491443634033203,dapelogo_2007
2761,0.0012707710266113281,dielmo_1990
2762,0.0009899139404296875,laye_2007
2763,0.0009810924530029297,matsari_1970
2764,0.000926971435546875,namawala_1991
2765,0.0009500980377197266,ndiop_1993
2766,0.001628875732421875,rafin_marke_1970
2767,0.0011909008026123047,sugungum_1970
2768,0.0011451244354248047,dapelogo_2007
2769,0.0009679794311523438,dielmo_1990
2770,0.0009360313415527344,laye_2007
2771,0.0011670589447021484,matsari_1970
2772,0.0010569095611572266,namawala_1991
2773,0.000926971435546875,ndiop_1993
2774,0.001004934310913086,rafin_marke_1970
2775,0.0009648799896240234,sugungum_1970
2776,0.0009937286376953125,dapelogo_2007
2777,0.001313924789428711,dielmo_1990
2778,0.0013928413391113281,laye_2007
2779,0.0009720325469970703,matsari_1970
2780,0.0009560585021972656,namawala_1991
2781,0.0008718967437744141,ndiop_1993
2782,0.000926971435546875,rafin_marke_1970
2783,0.001322031021118164,sugungum_1970
2784,0.0009942054748535156,dapelogo_2007
2785,0.0009357929229736328,dielmo_1990
2786,0.000997781753540039,laye_2007
2787,0.0010271072387695312,matsari_1970
2788,0.001009225845336914,namawala_1991
2789,0.0010280609130859375,ndiop_1993
2790,0.0012362003326416016,rafin_marke_1970
2791,0.0009448528289794922,sugungum_1970
2792,0.0009069442749023438,dapelogo_2007
2793,0.0009479522705078125,dielmo_1990
2794,0.0012562274932861328,laye_2007
2795,0.0011992454528808594,matsari_1970
2796,0.0009741783142089844,namawala_1991
2797,0.0010528564453125,ndiop_1993
2798,0.001116037368774414,rafin_marke_1970
2799,0.001519918441772461,sugungum_1970
2800,0.0014410018920898438,dapelogo_2007
2801,0.0011258125305175781,dielmo_1990
2802,0.0009500980377197266,laye_2007
2803,0.0008869171142578125,matsari_1970
2804,0.0012969970703125,namawala_1991
2805,0.0012128353118896484,ndiop_1993
2806,0.0009398460388183594,rafin_marke_1970
2807,0.0008740425109863281,sugungum_1970
2808,0.0012478828430175781,dapelogo_2007
2809,0.0013151168823242188,dielmo_1990
2810,0.0017299652099609375,laye_2007
2811,0.0013089179992675781,matsari_1970
2812,0.0010082721710205078,namawala_1991
2813,0.001486063003540039,ndiop_1993
2814,0.0017228126525878906,rafin_marke_1970
2815,0.0013899803161621094,sugungum_1970
2816,0.0008969306945800781,dapelogo_2007
2817,0.0008969306945800781,dielmo_1990
2818,0.0012652873992919922,laye_2007
2819,0.0017478466033935547,matsari_1970
2820,0.001024007797241211,namawala_1991
2821,0.0008819103240966797,ndiop_1993
2822,0.0008780956268310547,rafin_marke_1970
2823,0.0008690357208251953,sugungum_1970
2824,0.0009417533874511719,dapelogo_2007
2825,0.0009417533874511719,dielmo_1990
2826,0.0009338855743408203,laye_2007
2827,0.0010077953338623047,matsari_1970
2828,0.0009009838104248047,namawala_1991
2829,0.0009419918060302734,ndiop_1993
2830,0.001020193099975586,rafin_marke_1970
2831,0.0011408329010009766,sugungum_1970
2832,0.0010309219360351562,dapelogo_2007
2833,0.0010280609130859375,dielmo_1990
2834,0.0009410381317138672,laye_2007
2835,0.0011281967163085938,matsari_1970
2836,0.0015339851379394531,namawala_1991
2837,0.001065969467163086,ndiop_1993
2838,0.0009629726409912109,rafin_marke_1970
2839,0.000997304916381836,sugungum_1970
2840,0.0009379386901855469,dapelogo_2007
2841,0.0012679100036621094,dielmo_1990
2842,0.0011491775512695312,laye_2007
2843,0.0009620189666748047,matsari_1970
2844,0.0009157657623291016,namawala_1991
2845,0.0009610652923583984,ndiop_1993
2846,0.0011720657348632812,rafin_marke_1970
2847,0.001035928726196289,sugungum_1970
2848,0.0009427070617675781,dapelogo_2007
2849,0.0009338855743408203,dielmo_1990
2850,0.0009088516235351562,laye_2007
2851,0.0009129047393798828,matsari_1970
2852,0.0009868144989013672,namawala_1991
2853,0.0010223388671875,ndiop_1993
2854,0.0009708404541015625,rafin_marke_1970
2855,0.0009720325469970703,sugungum_1970
2856,0.0009028911590576172,dapelogo_2007
2857,0.0009160041809082031,dielmo_1990
2858,0.0011839866638183594,laye_2007
2859,0.0010001659393310547,matsari_1970
2860,0.0009870529174804688,namawala_1991
2861,0.0009012222290039062,ndiop_1993
2862,0.0010151863098144531,rafin_marke_1970
2863,0.0010077953338623047,sugungum_1970
2864,0.0014200210571289062,dapelogo_2007
2865,0.0010619163513183594,dielmo_1990
2866,0.0012698173522949219,laye_2007
2867,0.0012538433074951172,matsari_1970
2868,0.0009369850158691406,namawala_1991
2869,0.0009930133819580078,ndiop_1993
2870,0.0011241436004638672,rafin_marke_1970
2871,0.0009100437164306641,sugungum_1970
2872,0.0008780956268310547,dapelogo_2007
2873,0.0009748935699462891,dielmo_1990
2874,0.0011551380157470703,laye_2007
2875,0.0010082721710205078,matsari_1970
2876,0.0009441375732421875,namawala_1991
2877,0.0009248256683349609,ndiop_1993
2878,0.001123189926147461,rafin_marke_1970
2879,0.0009331703186035156,sugungum_1970
2880,0.0010018348693847656,dapelogo_2007
2881,0.0010581016540527344,dielmo_1990
2882,0.0010409355163574219,laye_2007
2883,0.001026153564453125,matsari_1970
2884,0.0010519027709960938,namawala_1991
2885,0.0009698867797851562,ndiop_1993
2886,0.0009908676147460938,rafin_marke_1970
2887,0.0013480186462402344,sugungum_1970
2888,0.0010628700256347656,dapelogo_2007
2889,0.000988006591796875,dielmo_1990
2890,0.0009310245513916016,laye_2007
2891,0.0009212493896484375,matsari_1970
2892,0.001077890396118164,namawala_1991
2893,0.0009279251098632812,ndiop_1993
2894,0.0012309551239013672,rafin_marke_1970
2895,0.0009241104125976562,sugungum_1970
2896,0.0010290145874023438,dapelogo_2007
2897,0.0008997917175292969,dielmo_1990
2898,0.0009648799896240234,laye_2007
2899,0.0014109611511230469,matsari_1970
2900,0.0012731552124023438,namawala_1991
2901,0.0011281967163085938,ndiop_1993
2902,0.0014247894287109375,rafin_marke_1970
2903,0.0012729167938232422,sugungum_1970
2904,0.00096893310546875,dapelogo_2007
2905,0.0010879039764404297,dielmo_1990
2906,0.0011560916900634766,laye_2007
2907,0.0015270709991455078,matsari_1970
2908,0.0012829303741455078,namawala_1991
2909,0.0013802051544189453,ndiop_1993
2910,0.001264810562133789,rafin_marke_1970
2911,0.0013041496276855469,sugungum_1970
2912,0.0013890266418457031,dapelogo_2007
2913,0.001268148422241211,dielmo_1990
2914,0.001683950424194336,laye_2007
2915,0.0021941661834716797,matsari_1970
2916,0.0015218257904052734,namawala_1991
2917,0.00116729736328125,ndiop_1993
2918,0.0013899803161621094,rafin_marke_1970
2919,0.001968860626220703,sugungum_1970
2920,0.0015988349914550781,dapelogo_2007
2921,0.0017490386962890625,dielmo_1990
2922,0.0015499591827392578,laye_2007
2923,0.0013527870178222656,matsari_1970
2924,0.0014810562133789062,namawala_1991
2925,0.0011789798736572266,ndiop_1993
2926,0.0012128353118896484,rafin_marke_1970
2927,0.0014619827270507812,sugungum_1970
2928,0.0014929771423339844,dapelogo_2007
2929,0.0011768341064453125,dielmo_1990
2930,0.0014891624450683594,laye_2007
2931,0.0015780925750732422,matsari_1970
2932,0.0010781288146972656,namawala_1991
2933,0.0011272430419921875,ndiop_1993
2934,0.0009911060333251953,rafin_marke_1970
2935,0.0009768009185791016,sugungum_1970
2936,0.0011038780212402344,dapelogo_2007
2937,0.0009160041809082031,dielmo_1990
2938,0.0009112358093261719,laye_2007
2939,0.00109100341796875,matsari_1970
2940,0.0011210441589355469,namawala_1991
2941,0.0012836456298828125,ndiop_1993
2942,0.0012660026550292969,rafin_marke_1970
2943,0.0011260509490966797,sugungum_1970
2944,0.0015211105346679688,dapelogo_2007
2945,0.0014009475708007812,dielmo_1990
2946,0.0010998249053955078,laye_2007
2947,0.0013828277587890625,matsari_1970
2948,0.0010380744934082031,namawala_1991
2949,0.001161813735961914,ndiop_1993
2950,0.0017421245574951172,rafin_marke_1970
2951,0.0016541481018066406,sugungum_1970
2952,0.0013587474822998047,dapelogo_2007
2953,0.001850128173828125,dielmo_1990
2954,0.0016758441925048828,laye_2007
2955,0.0013501644134521484,matsari_1970
2956,0.0012478828430175781,namawala_1991
2957,0.001032114028930664,ndiop_1993
2958,0.0017461776733398438,rafin_marke_1970
2959,0.0009961128234863281,sugungum_1970
2960,0.0009837150573730469,dapelogo_2007
2961,0.0009291172027587891,dielmo_1990
2962,0.0008831024169921875,laye_2007
2963,0.0011281967163085938,matsari_1970
2964,0.0009438991546630859,namawala_1991
2965,0.0009658336639404297,ndiop_1993
2966,0.0009510517120361328,rafin_marke_1970
2967,0.0009112358093261719,sugungum_1970
2968,0.0009381771087646484,dapelogo_2007
2969,0.0012447834014892578,dielmo_1990
2970,0.0009491443634033203,laye_2007
2971,0.0008819103240966797,matsari_1970
2972,0.0009529590606689453,namawala_1991
2973,0.0009410381317138672,ndiop_1993
2974,0.0009288787841796875,rafin_marke_1970
2975,0.0009620189666748047,sugungum_1970
2976,0.0011539459228515625,dapelogo_2007
2977,0.001112222671508789,dielmo_1990
2978,0.001093149185180664,laye_2007
2979,0.0009038448333740234,matsari_1970
2980,0.0009341239929199219,namawala_1991
2981,0.0010578632354736328,ndiop_1993
2982,0.0009369850158691406,rafin_marke_1970
2983,0.0009491443634033203,sugungum_1970
2984,0.0009109973907470703,dapelogo_2007
2985,0.0009860992431640625,dielmo_1990
2986,0.001130819320678711,laye_2007
2987,0.0011091232299804688,matsari_1970
2988,0.00095367431640625,namawala_1991
2989,0.0009789466857910156,ndiop_1993
2990,0.0009930133819580078,rafin_marke_1970
2991,0.0009131431579589844,sugungum_1970
2992,0.0009760856628417969,dapelogo_2007
2993,0.0011610984802246094,dielmo_1990
2994,0.0008978843688964844,laye_2007
2995,0.0009353160858154297,matsari_1970
2996,0.0009462833404541016,namawala_1991
2997,0.0008969306945800781,ndiop_1993
2998,0.0012142658233642578,rafin_marke_1970
2999,0.0012700557708740234,sugungum_1970
3000,0.001007080078125,dapelogo_2007
3001,0.001013040542602539,dielmo_1990
3002,0.0009341239929199219,laye_2007
3003,0.0009391307830810547,matsari_1970
3004,0.00115203857421875,namawala_1991
3005,0.0010597705841064453,ndiop_1993
3006,0.0009629726409912109,rafin_marke_1970
3007,0.0009911060333251953,sugungum_1970
3008,0.0009589195251464844,dapelogo_2007
3009,0.0011029243469238281,dielmo_1990
3010,0.0012311935424804688,laye_2007
3011,0.001238107681274414,matsari_1970
3012,0.0015177726745605469,namawala_1991
3013,0.0012097358703613281,ndiop_1993
3014,0.001329183578491211,rafin_marke_1970
3015,0.0018210411071777344,sugungum_1970
3016,0.0013439655303955078,dapelogo_2007
3017,0.001958131790161133,dielmo_1990
3018,0.00154876708984375,laye_2007
3019,0.0014629364013671875,matsari_1970
3020,0.0011529922485351562,namawala_1991
3021,0.001722097396850586,ndiop_1993
3022,0.001680135726928711,rafin_marke_1970
3023,0.0020110607147216797,sugungum_1970
3024,0.0017290115356445312,dapelogo_2007
3025,0.0016279220581054688,dielmo_1990
3026,0.0017211437225341797,laye_2007
3027,0.0017790794372558594,matsari_1970
3028,0.0017592906951904297,namawala_1991
3029,0.0017309188842773438,ndiop_1993
3030,0.0014719963073730469,rafin_marke_1970
3031,0.0016508102416992188,sugungum_1970
3032,0.0017828941345214844,dapelogo_2007
3033,0.0018148422241210938,dielmo_1990
3034,0.001650094985961914,laye_2007
3035,0.0018627643585205078,matsari_1970
3036,0.001934051513671875,namawala_1991
3037,0.0011188983917236328,ndiop_1993
3038,0.001260995864868164,rafin_marke_1970
3039,0.0013432502746582031,sugungum_1970
3040,0.0013623237609863281,dapelogo_2007
3041,0.0010340213775634766,dielmo_1990
3042,0.001096963882446289,laye_2007
3043,0.0010039806365966797,matsari_1970
3044,0.0012040138244628906,namawala_1991
3045,0.0011699199676513672,ndiop_1993
3046,0.0011358261108398438,rafin_marke_1970
3047,0.0011670589447021484,sugungum_1970
3048,0.0011560916900634766,dapelogo_2007
3049,0.0009620189666748047,dielmo_1990
3050,0.0013229846954345703,laye_2007
3051,0.0017600059509277344,matsari_1970
3052,0.001271963119506836,namawala_1991
3053,0.0009589195251464844,ndiop_1993
3054,0.0011339187622070312,rafin_marke_1970
3055,0.001138925552368164,sugungum_1970
3056,0.0012121200561523438,dapelogo_2007
3057,0.0009980201721191406,dielmo_1990
3058,0.000926971435546875,laye_2007
3059,0.0009019374847412109,matsari_1970
3060,0.000885009765625,namawala_1991
3061,0.0008697509765625,ndiop_1993
3062,0.0009222030639648438,rafin_marke_1970
3063,0.0011858940124511719,sugungum_1970
3064,0.0008921623229980469,dapelogo_2007
3065,0.0009360313415527344,dielmo_1990
3066,0.000904083251953125,laye_2007
3067,0.0009441375732421875,matsari_1970
3068,0.0008950233459472656,namawala_1991
3069,0.0008921623229980469,ndiop_1993
3070,0.0009038448333740234,rafin_marke_1970
3071,0.0008947849273681641,sugungum_1970
3072,0.0009431838989257812,dapelogo_2007
3073,0.0009019374847412109,dielmo_1990
3074,0.0008769035339355469,laye_2007
3075,0.0009760856628417969,matsari_1970
3076,0.0009059906005859375,namawala_1991
3077,0.0008928775787353516,ndiop_1993
3078,0.0008809566497802734,rafin_marke_1970
3079,0.0008928775787353516,sugungum_1970
3080,0.0009360313415527344,dapelogo_2007
3081,0.0009789466857910156,dielmo_1990
3082,0.0009160041809082031,laye_2007
3083,0.0008931159973144531,matsari_1970
3084,0.0008461475372314453,namawala_1991
3085,0.0008671283721923828,ndiop_1993
3086,0.0008971691131591797,rafin_marke_1970
3087,0.0008959770202636719,sugungum_1970
3088,0.000888824462890625,dapelogo_2007
3089,0.0008809566497802734,dielmo_1990
3090,0.0008668899536132812,laye_2007
3091,0.0008890628814697266,matsari_1970
3092,0.0009076595306396484,namawala_1991
3093,0.0011241436004638672,ndiop_1993
3094,0.0009300708770751953,rafin_marke_1970
3095,0.0008909702301025391,sugungum_1970
3096,0.00090789794921875,dapelogo_2007
3097,0.0009469985961914062,dielmo_1990
3098,0.0008828639984130859,laye_2007
3099,0.0008833408355712891,matsari_1970
3100,0.0008959770202636719,namawala_1991
3101,0.0008931159973144531,ndiop_1993
3102,0.0008788108825683594,rafin_marke_1970
3103,0.0008640289306640625,sugungum_1970
3104,0.0009059906005859375,dapelogo_2007
3105,0.0008971691131591797,dielmo_1990
3106,0.000881195068359375,laye_2007
3107,0.0009160041809082031,matsari_1970
3108,0.0009031295776367188,namawala_1991
3109,0.0008871555328369141,ndiop_1993
3110,0.0008988380432128906,rafin_marke_1970
3111,0.0008809566497802734,sugungum_1970
3112,0.0008890628814697266,dapelogo_2007
3113,0.0008940696716308594,dielmo_1990
3114,0.0008909702301025391,laye_2007
3115,0.000885009765625,matsari_1970
3116,0.0009021759033203125,namawala_1991
3117,0.000885009765625,ndiop_1993
3118,0.0008831024169921875,rafin_marke_1970
3119,0.0009510517120361328,sugungum_1970
3120,0.0009069442749023438,dapelogo_2007
3121,0.0009131431579589844,dielmo_1990
3122,0.0008907318115234375,laye_2007
3123,0.0008990764617919922,matsari_1970
3124,0.000904083251953125,namawala_1991
3125,0.0008938312530517578,ndiop_1993
3126,0.0008969306945800781,rafin_marke_1970
3127,0.00090789794921875,sugungum_1970
3128,0.0009000301361083984,dapelogo_2007
3129,0.0008971691131591797,dielmo_1990
3130,0.0008928775787353516,laye_2007
3131,0.000888824462890625,matsari_1970
3132,0.0009000301361083984,namawala_1991
3133,0.0008568763732910156,ndiop_1993
3134,0.0008897781372070312,rafin_marke_1970
3135,0.0009410381317138672,sugungum_1970
3136,0.0008893013000488281,dapelogo_2007
3137,0.0009412765502929688,dielmo_1990
3138,0.0008881092071533203,laye_2007
3139,0.0009009838104248047,matsari_1970
3140,0.0008990764617919922,namawala_1991
3141,0.0008809566497802734,ndiop_1993
3142,0.0009560585021972656,rafin_marke_1970
3143,0.0009229183197021484,sugungum_1970
3144,0.00090789794921875,dapelogo_2007
3145,0.0008776187896728516,dielmo_1990
3146,0.0008921623229980469,laye_2007
3147,0.0009169578552246094,matsari_1970
3148,0.0009510517120361328,namawala_1991
3149,0.000885009765625,ndiop_1993
3150,0.0009059906005859375,rafin_marke_1970
3151,0.0009012222290039062,sugungum_1970
3152,0.0008878707885742188,dapelogo_2007
3153,0.0009281635284423828,dielmo_1990
3154,0.0008871555328369141,laye_2007
3155,0.0009069442749023438,matsari_1970
3156,0.0008900165557861328,namawala_1991
3157,0.0009298324584960938,ndiop_1993
3158,0.000885009765625,rafin_marke_1970
3159,0.0009400844573974609,sugungum_1970
3160,0.0008881092071533203,dapelogo_2007
3161,0.0008971691131591797,dielmo_1990
3162,0.0009019374847412109,laye_2007
3163,0.0009081363677978516,matsari_1970
3164,0.0008981227874755859,namawala_1991
3165,0.000885009765625,ndiop_1993
3166,0.0008840560913085938,rafin_marke_1970
3167,0.0008797645568847656,sugungum_1970
3168,0.0009129047393798828,dapelogo_2007
3169,0.0009012222290039062,dielmo_1990
3170,0.0008749961853027344,laye_2007
3171,0.0009312629699707031,matsari_1970
