,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
139,164,273,0.042,11,177,0.007,0.000017,164.0,273.0,0.3504598140716553,11.0,177.0,9.999999717180685e-10,9.999999717180685e-10,0.4932814836502075,0.01,141,adamW
6,224,218,0.51,9,8359,0.000000043,0.0000000024,224.0,218.0,0.9772998094558716,9.0,8259.0,0.2619854807853699,0.31117135286331177,0.49869757890701294,0.01,210,adamW
56,146,447,0.80,9,8727,0.0089,0.00000028,146.0,447.0,1.0,9.0,8627.0,0.29223933815956116,0.1756613403558731,0.5063624978065491,0.01,131,adamW
50,392,301,0.49,6,9321,0.00066,0.45,392.0,301.0,0.8910764455795288,6.0,9221.0,0.3325718343257904,0.6830304265022278,0.5095747709274292,0.01,146,adamW
198,372,313,0.84,7,8197,0.00029,0.000079,372.0,313.0,0.9637376070022583,7.0,8097.0,0.163803830742836,0.6323133707046509,0.517675518989563,0.01,179,adamW
3,160,345,0.69,6,7111,0.00000039,0.0013,160.0,345.0,0.9183415174484253,6.0,7011.0,0.08099444210529327,0.2890905439853668,0.5183441638946533,0.01,147,adamW
34,275,495,0.39,7,6760,0.0000017,0.0000000017,275.0,495.0,0.9273066520690918,7.0,6660.0,0.175125852227211,0.5869050621986389,0.5242761373519897,0.01,301,adamW
77,387,32,0.53,6,9,0.000021,0.0000000076,387.0,32.0,0.5711910128593445,6.0,9.0,9.999999717180685e-10,9.999999717180685e-10,0.5291269421577454,0.01,107,adamW
1,467,351,0.57,7,8081,0.0023,0.000013,467.0,351.0,0.9782276749610901,7.0,7981.0,0.17835325002670288,0.6911803483963013,0.5330812335014343,0.01,212,adamW
160,160,290,0.70,8,9791,0.000083,0.0021,160.0,290.0,0.9066444635391235,8.0,9691.0,0.11229389160871506,0.381421834230423,0.5556084513664246,0.01,137,adamW
12,432,278,0.092,8,7527,0.0000000052,0.00042,432.0,278.0,0.5789280533790588,8.0,7427.0,0.12024618685245514,0.6009799242019653,0.5619085431098938,0.01,202,adamW
44,15,294,0.31,7,4379,0.0000000022,0.000000012,15.0,294.0,0.3376905918121338,7.0,4379.0,9.999999717180685e-10,9.999999717180685e-10,0.9043569564819336,0.01,123,adamW
193,130,454,0.33,6,3706,0.000000012,0.0081,130.0,454.0,0.3421212434768677,6.0,3706.0,9.999999717180685e-10,9.999999717180685e-10,0.9163551926612854,0.01,114,adamW
134,167,499,0.42,6,4508,0.00000077,0.00000080,167.0,499.0,0.41774362325668335,6.0,4508.0,9.999999717180685e-10,9.999999717180685e-10,0.9256846308708191,0.01,102,adamW
156,367,433,0.37,11,8929,0.0033,0.24,367.0,433.0,0.17272493243217468,11.0,8829.0,0.0036715082824230194,0.14756327867507935,0.93105149269104,0.01,215,adamW
135,213,255,0.10,10,3956,0.000000041,0.000034,213.0,255.0,0.13195915520191193,10.0,3956.0,9.999999717180685e-10,9.999999717180685e-10,0.9350186586380005,0.01,104,adamW
141,197,283,0.016,10,3919,0.0000049,0.0000080,197.0,283.0,0.12143749743700027,10.0,3919.0,9.999999717180685e-10,9.999999717180685e-10,0.9405479431152344,0.01,101,adamW
148,124,461,0.22,11,8443,0.048,0.000000043,124.0,461.0,0.08266792446374893,11.0,8343.0,0.004454066976904869,0.09838692098855972,0.9455186128616333,0.01,113,adamW
37,207,295,0.16,8,5534,0.000014,0.00022,207.0,295.0,0.19462798535823822,8.0,5434.0,9.999999717180685e-10,0.07125182449817657,0.9455339908599854,0.01,116,adamW
115,256,192,0.19,8,3225,0.00000049,0.000000011,256.0,192.0,0.22440537810325623,8.0,3225.0,9.999999717180685e-10,9.999999717180685e-10,0.9457802772521973,0.01,116,adamW
102,210,333,0.23,7,6445,0.000000011,0.0000012,210.0,333.0,0.32814428210258484,7.0,6345.0,0.0014216868439689279,9.999999717180685e-10,0.946848452091217,0.01,233,adamW
49,66,455,0.48,7,6453,0.000000019,0.000047,66.0,455.0,0.3379644453525543,7.0,6353.0,9.999999717180685e-10,9.999999717180685e-10,0.9479950070381165,0.01,135,adamW
196,41,422,0.36,9,9895,0.000046,0.0000063,41.0,422.0,0.3602103292942047,9.0,9795.0,9.999999717180685e-10,9.999999717180685e-10,0.9489823579788208,0.01,102,adamW
182,77,322,0.25,8,7345,0.0000000042,0.000000075,77.0,322.0,0.23380644619464874,8.0,7245.0,9.999999717180685e-10,0.02363218553364277,0.9517603516578674,0.01,125,adamW
23,387,357,0.18,10,6622,0.0000000065,0.000019,387.0,357.0,0.023773953318595886,10.0,6522.0,0.00285672047175467,0.10673167556524277,0.9541695713996887,0.01,224,adamW
181,383,99,0.12,7,7701,0.0000003,0.000037,383.0,99.0,0.009999999776482582,7.0,7601.0,0.05868334323167801,0.018027398735284805,0.9541879892349243,0.01,116,adamW
82,181,233,0.028,10,6221,0.000002,0.00000039,181.0,233.0,0.03369797021150589,10.0,6121.0,0.000734027533326298,0.10667009651660919,0.9551039934158325,0.01,219,adamW
21,424,377,0.72,9,8758,0.00000028,0.00000015,424.0,377.0,0.8163717985153198,9.0,8658.0,9.999999717180685e-10,0.09993304312229156,0.9556152820587158,0.01,135,adamW
140,440,161,0.57,11,6576,0.000000057,0.0000000037,440.0,161.0,0.16651153564453125,11.0,6476.0,0.0007689088233746588,0.07392755150794983,0.9556922912597656,0.01,231,adamW
152,392,132,0.31,9,8965,0.0082,0.000000025,392.0,132.0,0.11679787933826447,9.0,8865.0,0.0013973000459372997,0.1449165642261505,0.9563838243484497,0.01,107,adamW
129,302,448,0.36,8,7025,0.0015,0.000000093,302.0,448.0,0.21133175492286682,8.0,6925.0,0.002375365234911442,0.08493003249168396,0.9563885927200317,0.01,212,adamW
35,351,27,0.79,10,9831,0.00025,0.00000085,351.0,27.0,0.8687115907669067,10.0,9731.0,9.999999717180685e-10,0.03461027890443802,0.9567040205001831,0.01,132,adamW
136,429,220,0.11,10,7805,0.0000099,0.00016,429.0,220.0,0.15478815138339996,10.0,7705.0,0.002060572151094675,0.12496112287044525,0.9586147665977478,0.01,112,adamW
155,373,11,0.32,8,9026,0.000000014,0.0000000032,373.0,11.0,0.16429366171360016,8.0,8926.0,9.999999717180685e-10,0.12089737504720688,0.9603649973869324,0.01,128,adamW
93,191,254,0.17,9,9957,0.000054,0.0067,191.0,254.0,0.11435163766145706,9.0,9857.0,9.999999717180685e-10,0.13239535689353943,0.9613996148109436,0.01,143,adamW
191,116,471,0.18,9,7895,0.000018,0.0000000014,116.0,471.0,0.042726900428533554,9.0,7795.0,0.0028290729969739914,0.09323246031999588,0.9652439951896667,0.01,107,adamW
99,155,466,0.35,11,9462,0.000020,0.00000049,155.0,466.0,0.02306850627064705,11.0,9362.0,0.005206921603530645,0.13116209208965302,0.9652489423751831,0.01,102,adamW
197,216,95,0.3,7,8473,0.035,0.0016,216.0,95.0,0.2333790361881256,7.0,8373.0,9.999999717180685e-10,0.06914422661066055,0.9685941338539124,0.01,117,adamW
113,484,312,0.27,10,7948,0.00045,0.0000011,484.0,312.0,0.08226529508829117,10.0,7848.0,0.003617611015215516,0.14191767573356628,0.9726919531822205,0.01,139,adamW
151,361,393,0.21,11,8252,0.0000000031,0.011,361.0,393.0,0.09157173335552216,11.0,8152.0,0.0030432955827564,9.999999717180685e-10,0.9754303097724915,0.01,129,adamW
199,103,55,0.42,10,4673,0.0000000079,0.000000013,103.0,55.0,0.2269398272037506,10.0,4673.0,9.999999717180685e-10,0.013109051622450352,0.9773956537246704,0.01,122,adamW
162,27,468,0.65,6,9378,0.000059,0.000000033,27.0,468.0,0.359569787979126,6.0,9278.0,0.00022712568170391023,0.016666781157255173,0.9784882664680481,0.01,103,adamW
71,277,438,0.53,8,9613,0.0000000016,0.0035,277.0,438.0,0.15601907670497894,8.0,9513.0,0.0007518944912590086,0.15327829122543335,0.984079122543335,0.01,168,adamW
189,259,83,0.3,6,8031,0.0011,0.00030,259.0,83.0,0.1898004561662674,6.0,7931.0,9.999999717180685e-10,0.05076541379094124,0.9843322038650513,0.01,116,adamW
33,340,116,0.11,6,9553,0.08,0.0000056,340.0,116.0,0.18114450573921204,6.0,9453.0,0.0062872786074876785,9.999999717180685e-10,1.0336294174194336,0.01,236,adamW
40,444,172,0.38,6,9237,0.010,0.00000018,444.0,172.0,0.09707187116146088,6.0,9137.0,0.005563436076045036,0.0068892803974449635,1.045067310333252,0.01,117,adamW
107,314,264,0.076,6,8338,0.0000000059,0.054,314.0,264.0,0.009999999776482582,6.0,8238.0,0.008350780233740807,9.999999717180685e-10,1.05483078956604,0.01,104,adamW
131,134,353,0.071,6,8895,0.000000033,0.00000098,134.0,353.0,0.009999999776482582,6.0,8795.0,0.011771433055400848,0.020029844716191292,1.0573489665985107,0.01,127,adamW
