,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
80,127,181,0.081,9,319,0.59,0.00000020,65.0,94.0,1.0,7.0,219.0,9.999999717180685e-10,0.02825576439499855,0.3289797306060791,0.5,121,adamW
133,434,176,0.12,9,2162,0.000001,0.010,253.0,112.0,1.0,9.0,1305.0,0.7208190560340881,9.999999717180685e-10,0.3298884928226471,0.5,115,adamW
154,194,269,0.036,7,2405,0.16,0.000000063,119.0,168.0,0.6830969452857971,7.0,1436.0,0.9715974926948547,9.999999717180685e-10,0.33016446232795715,0.5,137,adamW
158,381,238,0.21,11,2041,0.0000015,0.00000042,221.0,167.0,1.0,10.0,1201.0,0.6392084360122681,9.999999717180685e-10,0.33211570978164673,0.5,152,adamW
108,395,207,0.91,8,1627,0.00000017,0.15,230.0,106.0,0.8431371450424194,7.0,1024.0,0.6727457046508789,9.999999717180685e-10,0.3337128460407257,0.5,106,adamW
162,27,468,0.65,6,9378,0.000059,0.000000033,26.0,272.0,0.05592726543545723,6.0,5486.0,0.9900000095367432,0.6301636695861816,0.3355308473110199,0.5,162,adamW
183,306,378,0.98,11,1804,0.00016,0.0000047,183.0,247.0,1.0,11.0,1115.0,0.8544560670852661,9.999999717180685e-10,0.33564475178718567,0.5,127,adamW
103,200,85,0.28,8,2345,0.31,0.0000026,129.0,54.0,0.6554530262947083,8.0,1361.0,0.8405243754386902,9.999999717180685e-10,0.3356876075267792,0.5,168,adamW
8,358,92,0.28,11,1945,0.00000023,0.015,217.0,92.0,1.0,10.0,1154.0,0.6668351292610168,9.999999717180685e-10,0.3389580547809601,0.5,135,adamW
84,407,230,0.78,7,128,0.0000032,0.033,266.0,182.0,0.8277209997177124,6.0,128.0,9.999999717180685e-10,0.4437308609485626,0.3397040367126465,0.5,125,adamW
20,321,128,0.35,9,6071,0.0000011,0.0000000069,214.0,78.0,0.9469132423400879,8.0,3487.0,0.9133286476135254,0.5255767107009888,0.33979731798171997,0.5,201,adamW
32,51,210,0.13,10,2872,0.0013,0.000012,50.0,111.0,0.4681170880794525,10.0,1650.0,0.8974384665489197,9.999999717180685e-10,0.33983346819877625,0.5,201,adamW
55,16,322,0.82,8,1744,0.000011,0.0000090,16.0,206.0,0.03309834003448486,7.0,1063.0,0.9020000696182251,0.01702408865094185,0.34031805396080017,0.5,151,adamW
151,361,393,0.21,11,8252,0.0000000031,0.011,238.0,234.0,1.0,10.0,4887.0,0.5775550603866577,0.44910916686058044,0.34153440594673157,0.5,148,adamW
166,142,38,0.26,10,1457,0.92,0.016,95.0,37.0,0.17330360412597656,7.0,908.0,0.6995700001716614,0.04111051559448242,0.3429584801197052,0.5,138,adamW
137,324,184,0.39,11,1594,0.087,0.00000023,215.0,150.0,1.0,11.0,1011.0,0.8173274993896484,9.999999717180685e-10,0.3439103662967682,0.5,109,adamW
104,301,30,0.24,9,2098,0.00000043,0.0000029,201.0,30.0,0.9814046025276184,9.0,1235.0,0.7773171663284302,9.999999717180685e-10,0.34446024894714355,0.5,151,adamW
115,256,192,0.19,8,3225,0.00000049,0.000000011,156.0,111.0,1.0,6.0,1865.0,0.5165319442749023,9.999999717180685e-10,0.34473276138305664,0.5,189,adamW
164,315,105,0.20,9,1156,0.000000010,0.12,215.0,72.0,0.7691948413848877,6.0,737.0,0.5008020401000977,9.999999717180685e-10,0.34747201204299927,0.5,131,adamW
52,291,1,0.75,11,1767,0.00010,0.077,194.0,1.0,0.9683611989021301,11.0,1098.0,0.8743288516998291,9.999999717180685e-10,0.34819114208221436,0.5,141,adamW
132,20,422,0.6,7,1508,0.0000000012,0.18,20.0,236.0,0.009999999776482582,6.0,931.0,0.9501891732215881,0.0333203561604023,0.34975162148475647,0.5,149,adamW
36,75,267,0.83,10,1413,0.000030,0.99,58.0,167.0,0.12045058608055115,7.0,880.0,0.8035139441490173,9.999999717180685e-10,0.35068607330322266,0.5,141,adamW
85,21,241,0.44,8,1351,0.0036,0.00080,20.0,140.0,0.018297815695405006,7.0,850.0,0.8459364175796509,9.999999717180685e-10,0.35083162784576416,0.5,175,adamW
168,459,237,0.89,10,1340,0.0000000024,0.0000000017,287.0,135.0,1.0,11.0,849.0,0.5804587602615356,9.999999717180685e-10,0.3527727425098419,0.5,120,adamW
199,103,55,0.42,10,4673,0.0000000079,0.000000013,77.0,47.0,0.6594219207763672,10.0,2752.0,0.18783138692378998,0.0029741793405264616,0.35330766439437866,0.5,188,adamW
177,173,52,0.56,7,1082,0.0011,0.000000014,125.0,52.0,0.20875729620456696,6.0,691.0,0.6885681748390198,0.02806459739804268,0.3564123213291168,0.5,148,adamW
188,252,425,0.86,8,58,0.000037,0.0000032,151.0,266.0,1.0,7.0,58.0,9.999999717180685e-10,0.24468360841274261,0.3567034602165222,0.5,115,adamW
159,277,155,0.26,6,994,0.0018,0.0000000043,175.0,71.0,0.3711131811141968,6.0,632.0,0.6300106048583984,0.01529822126030922,0.3607136607170105,0.5,159,adamW
75,168,138,0.60,9,2212,0.0000000046,0.000014,113.0,112.0,0.7554283738136292,9.0,1287.0,0.7491273880004883,9.999999717180685e-10,0.36073368787765503,0.5,177,adamW
172,113,403,0.033,6,1126,0.0000000028,0.085,80.0,233.0,0.09886876493692398,6.0,703.0,0.8144688606262207,9.999999717180685e-10,0.3622637689113617,0.5,155,adamW
120,136,79,0.41,6,930,0.00023,0.0019,85.0,50.0,0.2131883054971695,6.0,590.0,0.6776295304298401,0.0027989940717816353,0.36473843455314636,0.5,106,adamW
79,90,217,0.47,11,1986,0.0000075,0.000000036,87.0,139.0,0.9048538208007812,11.0,1201.0,0.5490614771842957,9.999999717180685e-10,0.3654496669769287,0.5,140,adamW
59,245,481,0.97,8,1293,0.0000012,0.00000062,174.0,327.0,0.965039849281311,9.0,816.0,0.6628391146659851,9.999999717180685e-10,0.37237656116485596,0.5,110,adamW
129,302,448,0.36,8,7025,0.0015,0.000000093,200.0,260.0,0.8678789734840393,7.0,4245.0,0.9900000095367432,0.30143070220947266,0.37314504384994507,0.5,105,adamW
165,33,73,0.089,8,829,0.0000000021,0.50,33.0,45.0,0.13838887214660645,6.0,528.0,0.7642297148704529,9.999999717180685e-10,0.37362635135650635,0.5,123,adamW
178,437,275,0.049,7,704,0.00032,0.72,272.0,175.0,0.46185439825057983,6.0,465.0,0.6380736827850342,9.999999717180685e-10,0.374615341424942,0.5,135,adamW
27,248,489,0.73,10,1044,0.000013,0.000087,146.0,281.0,0.11440123617649078,6.0,658.0,0.7422542572021484,9.999999717180685e-10,0.3749537169933319,0.5,154,adamW
90,98,58,0.41,7,632,0.041,0.00054,93.0,24.0,0.1404874175786972,6.0,407.0,0.7407065033912659,9.999999717180685e-10,0.37827157974243164,0.5,109,adamW
112,451,8,0.16,11,385,0.000000078,0.00051,268.0,3.0,0.803659975528717,9.0,285.0,9.999999717180685e-10,9.999999717180685e-10,0.37897053360939026,0.5,202,adamW
186,267,38,0.85,7,404,0.00039,0.00000027,165.0,1.0,0.08925033360719681,8.0,285.0,9.999999717180685e-10,0.002528951968997717,0.38265514373779297,0.5,108,adamW
39,231,411,0.48,9,1234,0.00000011,0.16,173.0,277.0,0.9065788984298706,9.0,789.0,0.6634669303894043,9.999999717180685e-10,0.38390395045280457,0.5,128,adamW
9,94,341,0.33,10,1672,0.10,0.0014,94.0,234.0,0.970717191696167,10.0,1053.0,0.5453048944473267,9.999999717180685e-10,0.39166563749313354,0.5,114,adamW
196,41,422,0.36,9,9895,0.000046,0.0000063,34.0,262.0,0.8866908550262451,9.0,5920.0,0.4309118390083313,0.5368567109107971,0.39273545145988464,0.5,115,adamW
48,438,385,0.96,9,854,0.00012,0.041,284.0,216.0,1.0,8.0,560.0,0.5912359952926636,9.999999717180685e-10,0.4118477702140808,0.5,206,adamW
16,491,459,0.24,6,258,0.00000014,0.072,298.0,259.0,1.0,6.0,185.0,0.7445966601371765,9.999999717180685e-10,0.47145938873291016,0.5,126,adamW
77,387,32,0.53,6,9,0.000021,0.0000000076,274.0,34.0,0.7699206471443176,6.0,9.0,9.999999717180685e-10,9.999999717180685e-10,0.6130262613296509,0.5,209,adamW
123,38,286,0.060,11,495,0.0038,0.027,38.0,186.0,0.9745530486106873,10.0,347.0,0.640626847743988,9.999999717180685e-10,1.058146357536316,0.5,187,adamW
