,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
91,415,348,0.15,7,9063,0.13,0.0027,415.0,348.0,0.6294117569923401,7.0,9063.0,0.38137704133987427,0.5754930377006531,0.5651288032531738,0.01,301,adamax
38,422,337,0.71,11,7649,0.0055,0.0000054,422.0,337.0,0.7123992443084717,11.0,7649.0,0.16997653245925903,0.3978221118450165,0.5694116950035095,0.01,201,adamax
11,408,213,0.43,8,7267,0.0000056,0.00000033,408.0,213.0,0.8015790581703186,8.0,7267.0,0.04861997067928314,0.39089730381965637,0.5760959386825562,0.01,201,adamax
34,275,495,0.39,7,6760,0.0000017,0.0000000017,275.0,495.0,0.8753974437713623,7.0,6760.0,0.05572172626852989,0.3529500961303711,0.6019607782363892,0.01,294,adamax
198,372,313,0.84,7,8197,0.00029,0.000079,372.0,313.0,0.8467337489128113,7.0,8197.0,0.06447525322437286,0.3402951657772064,0.6090531945228577,0.01,212,adamax
44,15,294,0.31,7,4379,0.0000000022,0.000000012,15.0,294.0,0.3372313380241394,7.0,4379.0,9.999999717180685e-10,9.999999717180685e-10,0.9044313430786133,0.01,109,adamax
193,130,454,0.33,6,3706,0.000000012,0.0081,130.0,454.0,0.3424200117588043,6.0,3706.0,9.999999717180685e-10,9.999999717180685e-10,0.916271448135376,0.01,110,adamax
134,167,499,0.42,6,4508,0.00000077,0.00000080,167.0,499.0,0.4136357605457306,6.0,4508.0,9.999999717180685e-10,9.999999717180685e-10,0.9250237941741943,0.01,102,adamax
182,77,322,0.25,8,7345,0.0000000042,0.000000075,77.0,322.0,0.2537975609302521,8.0,7345.0,9.999999717180685e-10,0.07351018488407135,0.9334824681282043,0.01,118,adamax
135,213,255,0.10,10,3956,0.000000041,0.000034,213.0,255.0,0.1317168027162552,10.0,3956.0,9.999999717180685e-10,9.999999717180685e-10,0.9350041151046753,0.01,106,adamax
141,197,283,0.016,10,3919,0.0000049,0.0000080,197.0,283.0,0.1209428682923317,10.0,3919.0,9.999999717180685e-10,9.999999717180685e-10,0.9406967759132385,0.01,101,adamax
99,155,466,0.35,11,9462,0.000020,0.00000049,155.0,466.0,0.16416244208812714,11.0,9462.0,0.0034265711437910795,0.09910246729850769,0.9408844709396362,0.01,179,adamax
148,124,461,0.22,11,8443,0.048,0.000000043,124.0,461.0,0.08562713116407394,11.0,8443.0,0.004391838796436787,0.09846151620149612,0.9453916549682617,0.01,115,adamax
49,66,455,0.48,7,6453,0.000000019,0.000047,66.0,455.0,0.34123075008392334,7.0,6453.0,9.999999717180685e-10,9.999999717180685e-10,0.9456419944763184,0.01,145,adamax
115,256,192,0.19,8,3225,0.00000049,0.000000011,256.0,192.0,0.2243606150150299,8.0,3225.0,9.999999717180685e-10,9.999999717180685e-10,0.9457989931106567,0.01,108,adamax
23,387,357,0.18,10,6622,0.0000000065,0.000019,387.0,357.0,0.025847727432847023,10.0,6622.0,0.002834273735061288,0.12595993280410767,0.9458667039871216,0.01,106,adamax
37,207,295,0.16,8,5534,0.000014,0.00022,207.0,295.0,0.20419713854789734,8.0,5534.0,9.999999717180685e-10,0.07075323164463043,0.9466593265533447,0.01,138,adamax
162,27,468,0.65,6,9378,0.000059,0.000000033,27.0,468.0,0.6532137393951416,6.0,9378.0,9.999999717180685e-10,9.999999717180685e-10,0.9466968178749084,0.01,103,adamax
196,41,422,0.36,9,9895,0.000046,0.0000063,41.0,422.0,0.3627012372016907,9.0,9895.0,9.999999717180685e-10,9.999999717180685e-10,0.9491925835609436,0.01,102,adamax
194,235,44,0.23,11,7981,0.000016,0.000000024,235.0,44.0,0.21456408500671387,11.0,7981.0,0.0026977667585015297,0.046592455357313156,0.9528549313545227,0.01,145,adamax
35,351,27,0.79,10,9831,0.00025,0.00000085,351.0,27.0,0.8702419996261597,10.0,9831.0,9.999999717180685e-10,0.03362065926194191,0.9581301808357239,0.01,130,adamax
82,181,233,0.028,10,6221,0.000002,0.00000039,181.0,233.0,0.023313211277127266,10.0,6221.0,0.0007812271942384541,0.10883987694978714,0.9582129120826721,0.01,201,adamax
140,440,161,0.57,11,6576,0.000000057,0.0000000037,440.0,161.0,0.19953879714012146,11.0,6576.0,0.0010251534404233098,0.06861270219087601,0.9594569802284241,0.01,111,adamax
61,457,198,0.36,7,6253,0.0000084,0.0000016,457.0,198.0,0.271941602230072,7.0,6253.0,0.0004971366142854095,0.08833053708076477,0.9605264663696289,0.01,108,adamax
155,373,11,0.32,8,9026,0.000000014,0.0000000032,373.0,11.0,0.23221707344055176,8.0,9026.0,0.001273550558835268,0.09345020353794098,0.9609201550483704,0.01,201,adamax
191,116,471,0.18,9,7895,0.000018,0.0000000014,116.0,471.0,0.09989745914936066,9.0,7895.0,0.001935450709424913,0.09824034571647644,0.9619272947311401,0.01,109,adamax
10,411,228,0.55,7,8638,0.0000019,0.000051,411.0,228.0,0.5279495716094971,7.0,8638.0,0.02184091880917549,9.999999717180685e-10,0.9620378613471985,0.01,116,adamax
152,392,132,0.31,9,8965,0.0082,0.000000025,392.0,132.0,0.23172590136528015,9.0,8965.0,0.00026090984465554357,0.09987927973270416,0.9621332287788391,0.01,106,adamax
102,210,333,0.23,7,6445,0.000000011,0.0000012,210.0,333.0,0.33064618706703186,7.0,6445.0,0.0010315650142729282,9.999999717180685e-10,0.9665486216545105,0.01,105,adamax
129,302,448,0.36,8,7025,0.0015,0.000000093,302.0,448.0,0.2068805992603302,8.0,7025.0,0.0020073249470442533,0.07753775268793106,0.9688106775283813,0.01,154,adamax
113,484,312,0.27,10,7948,0.00045,0.0000011,484.0,312.0,0.091616690158844,10.0,7948.0,0.003815172240138054,0.14154301583766937,0.970546305179596,0.01,105,adamax
136,429,220,0.11,10,7805,0.0000099,0.00016,429.0,220.0,0.11089403927326202,10.0,7805.0,0.0018979492597281933,0.12880457937717438,0.9715930223464966,0.01,109,adamax
151,361,393,0.21,11,8252,0.0000000031,0.011,361.0,393.0,0.1231226697564125,11.0,8252.0,0.0025470878463238478,9.999999717180685e-10,0.9728261232376099,0.01,121,adamax
110,211,46,0.14,8,7207,0.00013,0.000000021,211.0,46.0,0.15414786338806152,8.0,7207.0,0.0014211430680006742,9.999999717180685e-10,0.9733160138130188,0.01,108,adamax
93,191,254,0.17,9,9957,0.000054,0.0067,191.0,254.0,0.19683405756950378,9.0,9957.0,6.485828635049984e-05,0.071773961186409,0.9738926291465759,0.01,106,adamax
197,216,95,0.3,7,8473,0.035,0.0016,216.0,95.0,0.21925149857997894,7.0,8473.0,6.830187339801341e-05,0.061948105692863464,0.9771871566772461,0.01,113,adamax
21,424,377,0.72,9,8758,0.00000028,0.00000015,424.0,377.0,0.8436791896820068,9.0,8758.0,9.999999717180685e-10,0.056251466274261475,0.9798120856285095,0.01,113,adamax
199,103,55,0.42,10,4673,0.0000000079,0.000000013,103.0,55.0,0.24331697821617126,10.0,4673.0,9.999999717180685e-10,9.999999717180685e-10,0.9816495776176453,0.01,122,adamax
156,367,433,0.37,11,8929,0.0033,0.24,367.0,433.0,0.3143681287765503,11.0,8929.0,9.999999717180685e-10,0.2552216351032257,0.9876818656921387,0.01,114,adamax
189,259,83,0.3,6,8031,0.0011,0.00030,259.0,83.0,0.2883542776107788,6.0,8031.0,9.999999717180685e-10,0.04241698235273361,0.9878739714622498,0.01,109,adamax
71,277,438,0.53,8,9613,0.0000000016,0.0035,277.0,438.0,0.3728799521923065,8.0,9613.0,0.0007972305174916983,0.04260428622364998,0.9882305264472961,0.01,103,adamax
181,383,99,0.12,7,7701,0.0000003,0.000037,383.0,99.0,0.0289850365370512,7.0,7701.0,0.015063444152474403,0.008552366867661476,0.9936357736587524,0.01,110,adamax
12,432,278,0.092,8,7527,0.0000000052,0.00042,432.0,278.0,0.07343080639839172,8.0,7527.0,0.002917722798883915,0.027495918795466423,1.0137181282043457,0.01,117,adamax
1,467,351,0.57,7,8081,0.0023,0.000013,467.0,351.0,0.3241221606731415,7.0,8081.0,0.00024461967404931784,0.019703330472111702,1.0291030406951904,0.01,109,adamax
33,340,116,0.11,6,9553,0.08,0.0000056,340.0,116.0,0.14596344530582428,6.0,9553.0,0.006996668875217438,9.999999717180685e-10,1.0307040214538574,0.01,214,adamax
40,444,172,0.38,6,9237,0.010,0.00000018,444.0,172.0,0.19803816080093384,6.0,9237.0,0.004166289698332548,9.999999717180685e-10,1.0465790033340454,0.01,109,adamax
107,314,264,0.076,6,8338,0.0000000059,0.054,314.0,264.0,0.009999999776482582,6.0,8338.0,0.008451104164123535,9.999999717180685e-10,1.0556310415267944,0.01,140,adamax
131,134,353,0.071,6,8895,0.000000033,0.00000098,134.0,353.0,0.009999999776482582,6.0,8895.0,0.011996938847005367,0.021089980378746986,1.0577558279037476,0.01,109,adamax
