,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
104,301,30,0.24,9,2098,0.00000043,0.0000029,301.0,30.0,0.5886145234107971,9.0,2098.0,0.3015289604663849,0.2943575978279114,0.32030850648880005,0.1,137,adamax
164,315,105,0.20,9,1156,0.000000010,0.12,315.0,105.0,0.6602489948272705,9.0,1156.0,0.08178813755512238,0.10371257364749908,0.3203890919685364,0.1,134,adamax
122,496,450,0.74,11,4806,0.00000091,0.000000039,496.0,450.0,0.9751836061477661,11.0,4806.0,0.3528693914413452,0.6643974184989929,0.32046347856521606,0.1,142,adamax
166,142,38,0.26,10,1457,0.92,0.016,142.0,38.0,0.30132752656936646,10.0,1457.0,0.7217825651168823,9.999999717180685e-10,0.32111606001853943,0.1,109,adamax
130,467,23,0.89,11,7451,0.00035,0.0000000087,467.0,23.0,0.4956091046333313,11.0,7451.0,0.29929155111312866,0.5955514311790466,0.32212498784065247,0.1,132,adamax
59,245,481,0.97,8,1293,0.0000012,0.00000062,245.0,481.0,0.9113031625747681,8.0,1293.0,0.16797484457492828,9.999999717180685e-10,0.3223916292190552,0.1,114,adamax
8,358,92,0.28,11,1945,0.00000023,0.015,358.0,92.0,0.5994567275047302,11.0,1945.0,0.2932886481285095,0.3200710415840149,0.32436496019363403,0.1,123,adamax
2,486,406,0.62,10,3847,0.014,0.0011,486.0,406.0,0.9275499582290649,10.0,3847.0,0.2826608419418335,0.5847872495651245,0.324601411819458,0.1,144,adamax
96,346,106,0.90,7,8530,0.00000012,0.0000023,346.0,106.0,1.0,7.0,8530.0,0.6984100341796875,0.822182834148407,0.32580646872520447,0.1,159,adamax
54,473,119,0.78,9,9253,0.000077,0.64,473.0,119.0,0.10772623121738434,9.0,9253.0,0.22111786901950836,0.8073074221611023,0.3259066045284271,0.1,131,adamax
126,289,150,0.76,10,4331,0.00019,0.0061,289.0,150.0,0.6654276251792908,10.0,4331.0,0.31693363189697266,0.5171802043914795,0.32711562514305115,0.1,157,adamax
60,145,402,0.99,11,598,0.0000000014,0.000000084,145.0,402.0,0.914527177810669,11.0,598.0,9.999999717180685e-10,0.3172875642776489,0.32726725935935974,0.1,149,adamax
24,310,115,0.93,7,3424,0.0000028,0.000042,310.0,115.0,0.46601635217666626,7.0,3424.0,0.3455350697040558,0.43955370783805847,0.3273192048072815,0.1,107,adamax
132,20,422,0.6,7,1508,0.0000000012,0.18,20.0,422.0,0.37489840388298035,7.0,1508.0,0.1043892651796341,0.05749227851629257,0.3282209634780884,0.1,137,adamax
