,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
65,462,127,0.89,10,6861,0.00000010,0.00037,462.0,127.0,0.009999999776482582,10.0,6860.0,0.9900000095367432,0.9174346327781677,0.33964309096336365,0.5,106,adamax
145,64,6,0.99,8,8248,0.00063,0.000000047,64.0,6.0,0.009999999776482582,8.0,8248.0,0.9503257274627686,0.8560574650764465,0.3396616280078888,0.5,145,adamax
54,473,119,0.78,9,9253,0.000077,0.64,473.0,118.0,1.0,9.0,9253.0,0.9017566442489624,0.9664283394813538,0.3403932452201843,0.5,130,adamax
131,134,353,0.071,6,8895,0.000000033,0.00000098,134.0,353.0,1.0,6.0,8895.0,0.9900000095367432,0.756110668182373,0.34229961037635803,0.5,105,adamax
67,102,62,0.97,6,9544,0.071,0.0000000051,102.0,62.0,0.4261934459209442,6.0,9544.0,0.9900000095367432,0.8808892965316772,0.3430044651031494,0.5,112,adamax
25,239,200,0.87,6,7405,0.00018,0.0000033,239.0,200.0,0.009999999776482582,6.0,7405.0,0.9900000095367432,0.9338711500167847,0.3435475826263428,0.5,109,adamax
148,124,461,0.22,11,8443,0.048,0.000000043,124.0,461.0,1.0,11.0,8443.0,0.9900000095367432,0.6899705529212952,0.3437162935733795,0.5,174,adamax
168,459,237,0.89,10,1340,0.0000000024,0.0000000017,458.0,237.0,1.0,10.0,1340.0,0.9900000095367432,9.999999717180685e-10,0.34573495388031006,0.5,105,adamax
56,146,447,0.80,9,8727,0.0089,0.00000028,146.0,448.0,1.0,10.0,8726.0,0.9900000095367432,0.7293928861618042,0.34709078073501587,0.5,105,adamax
120,136,79,0.41,6,930,0.00023,0.0019,136.0,79.0,0.6659454107284546,6.0,930.0,0.5266838073730469,3.295455462648533e-05,0.3471866250038147,0.5,125,adamax
188,252,425,0.86,8,58,0.000037,0.0000032,252.0,424.0,0.9995971918106079,8.0,58.0,9.999999717180685e-10,0.36749789118766785,0.347647488117218,0.5,105,adamax
48,438,385,0.96,9,854,0.00012,0.041,438.0,384.0,1.0,9.0,854.0,0.5853939652442932,9.999999717180685e-10,0.34786832332611084,0.5,106,adamax
93,191,254,0.17,9,9957,0.000054,0.0067,191.0,254.0,1.0,10.0,9957.0,0.9900000095367432,0.8294824957847595,0.3481582701206207,0.5,105,adamax
156,367,433,0.37,11,8929,0.0033,0.24,367.0,433.0,1.0,11.0,8930.0,0.9899926781654358,0.9582909345626831,0.34840527176856995,0.5,116,adamax
71,277,438,0.53,8,9613,0.0000000016,0.0035,277.0,438.0,1.0,8.0,9613.0,0.9900000095367432,0.958564043045044,0.3492647707462311,0.5,111,adamax
9,94,341,0.33,10,1672,0.10,0.0014,94.0,341.0,0.5084549784660339,10.0,1672.0,0.15245434641838074,0.017106598243117332,0.3494908809661865,0.5,133,adamax
92,330,113,0.54,7,8124,0.0000022,0.019,330.0,113.0,0.009999999776482582,7.0,8124.0,0.7090209126472473,0.9273502230644226,0.3501620888710022,0.5,106,adamax
194,235,44,0.23,11,7981,0.000016,0.000000024,235.0,44.0,0.23360922932624817,11.0,7981.0,0.9647008180618286,0.8625798225402832,0.35082554817199707,0.5,129,adamax
81,254,363,0.85,10,9733,0.055,0.000026,254.0,363.0,1.0,10.0,9732.0,0.9900000095367432,0.9250972867012024,0.352409303188324,0.5,104,adamax
100,152,419,0.49,11,207,0.0014,0.094,152.0,419.0,1.0,11.0,207.0,9.999999717180685e-10,0.3195948302745819,0.35495859384536743,0.5,130,adamax
112,451,8,0.16,11,385,0.000000078,0.00051,452.0,7.0,1.0,10.0,387.0,9.999999717180685e-10,9.999999717180685e-10,0.3550516366958618,0.5,103,adamax
21,424,377,0.72,9,8758,0.00000028,0.00000015,424.0,377.0,1.0,9.0,8758.0,0.6519779562950134,0.8987980484962463,0.35509926080703735,0.5,106,adamax
172,113,403,0.033,6,1126,0.0000000028,0.085,113.0,403.0,0.3271917700767517,6.0,1126.0,0.9592537879943848,9.999999717180685e-10,0.35611996054649353,0.5,105,adamax
63,108,389,0.19,6,6186,0.0000000013,0.00000034,108.0,389.0,1.0,6.0,6186.0,0.9900000095367432,0.22874411940574646,0.35754749178886414,0.5,105,adamax
44,15,294,0.31,7,4379,0.0000000022,0.000000012,15.0,294.0,1.0,6.0,4380.0,0.05828843638300896,0.9900000095367432,0.3584843873977661,0.5,104,adamax
99,155,466,0.35,11,9462,0.000020,0.00000049,155.0,466.0,1.0,10.0,9462.0,0.9900000095367432,0.7950443625450134,0.3588736057281494,0.5,144,adamax
129,302,448,0.36,8,7025,0.0015,0.000000093,302.0,448.0,0.009999999776482582,8.0,7025.0,0.9900000095367432,0.9900000095367432,0.362892746925354,0.5,105,adamax
186,267,38,0.85,7,404,0.00039,0.00000027,266.0,38.0,0.0300937257707119,7.0,404.0,9.999999717180685e-10,0.04042413830757141,0.3638550639152527,0.5,103,adamax
11,408,213,0.43,8,7267,0.0000056,0.00000033,408.0,213.0,0.009999999776482582,8.0,7267.0,0.9900000095367432,0.9900000095367432,0.3641353249549866,0.5,105,adamax
80,127,181,0.081,9,319,0.59,0.00000020,127.0,181.0,0.8102880716323853,8.0,320.0,9.999999717180685e-10,0.014505721628665924,0.3648407757282257,0.5,130,adamax
90,98,58,0.41,7,632,0.041,0.00054,98.0,58.0,0.021250201389193535,7.0,632.0,0.8501216769218445,9.999999717180685e-10,0.3648951053619385,0.5,117,adamax
165,33,73,0.089,8,829,0.0000000021,0.50,33.0,74.0,0.009999999776482582,8.0,830.0,0.3762168884277344,9.999999717180685e-10,0.3665223717689514,0.5,162,adamax
153,54,250,0.32,11,658,0.000000026,0.00000053,54.0,250.0,0.9907699823379517,10.0,658.0,9.999999717180685e-10,0.253817617893219,0.37613824009895325,0.5,104,adamax
105,177,391,0.64,9,5330,0.000000035,0.000031,177.0,392.0,1.0,10.0,5330.0,0.9900000095367432,0.33908915519714355,0.3808899521827698,0.5,108,adamax
160,160,290,0.70,8,9791,0.000083,0.0021,160.0,290.0,0.6794769167900085,8.0,9791.0,0.5017249584197998,0.8405686020851135,0.38120800256729126,0.5,124,adamax
162,27,468,0.65,6,9378,0.000059,0.000000033,27.0,468.0,0.3787502348423004,6.0,9378.0,0.4889100193977356,0.9154272675514221,0.3955412805080414,0.5,111,adamax
196,41,422,0.36,9,9895,0.000046,0.0000063,41.0,422.0,0.7860414981842041,10.0,9895.0,0.27846649289131165,0.7938021421432495,0.4085771143436432,0.5,125,adamax
169,155,365,0.54,11,7680,0.0045,0.00000014,155.0,365.0,1.0,11.0,7680.0,0.9848907589912415,0.984059751033783,0.4209739863872528,0.5,105,adamax
167,12,328,0.71,8,6987,0.000000018,0.0047,12.0,328.0,0.6017537117004395,8.0,6986.0,0.926639199256897,0.9900000095367432,0.4452071487903595,0.5,118,adamax
139,164,273,0.042,11,177,0.007,0.000017,164.0,272.0,0.45098215341567993,10.0,178.0,9.999999717180685e-10,9.999999717180685e-10,0.47587448358535767,0.5,126,adamax
16,491,459,0.24,6,258,0.00000014,0.072,491.0,459.0,0.97359699010849,6.0,258.0,0.7922849655151367,9.999999717180685e-10,0.5270813703536987,0.5,104,adamax
77,387,32,0.53,6,9,0.000021,0.0000000076,388.0,32.0,0.5698539614677429,6.0,9.0,9.999999717180685e-10,9.999999717180685e-10,0.5286732912063599,0.5,124,adamax
123,38,286,0.060,11,495,0.0038,0.027,38.0,286.0,0.9494873881340027,10.0,495.0,0.6600936651229858,9.999999717180685e-10,0.9680469036102295,0.5,106,adamax
199,103,55,0.42,10,4673,0.0000000079,0.000000013,103.0,55.0,0.2712297737598419,10.0,4673.0,9.999999717180685e-10,9.999999717180685e-10,0.9826163053512573,0.5,102,adamax
