,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer,ll
745,424,43,0.72,6,9862,0.057,1.9e-09,424.0,43.0,0.6870660185813904,6.0,9862.0,0.0320136398077011,0.7938097715377808,0.3625066578388214,0.01,196,adam,16.29044219731227
746,182,47,0.42,6,6461,0.44,0.12,182.0,47.0,0.626725435256958,6.0,6461.0,0.0348908007144928,0.4783282876014709,0.3664590418338775,0.01,145,adam,6.379810572595596
747,146,193,0.77,7,9769,0.00056,0.00017,146.0,193.0,1.0,7.0,9769.0,0.1833698004484176,0.6363817453384399,0.3778636455535888,0.01,190,adam,19.189061135202657
748,398,162,0.63,11,4470,4.9e-09,1.5e-05,398.0,162.0,0.5465800762176514,11.0,4470.0,0.1901505291461944,0.4866982996463775,0.382797360420227,0.01,301,adam,-8.44766264243227
749,406,204,0.28,8,6116,0.075,0.28,406.0,204.0,0.0099999997764825,8.0,6116.0,0.2657382786273956,0.8114240765571594,0.3855960667133331,0.01,174,adam,20.72314688896622
750,443,472,0.68,8,767,7.3e-06,2.9e-08,443.0,472.0,1.0,8.0,767.0,0.0264242999255657,0.2114138007164001,0.3975050449371338,0.01,119,adam,-51.83362284989882
751,494,334,0.038,6,4886,1e-09,0.19,494.0,334.0,0.0099999997764825,6.0,4886.0,0.2905564904212951,0.6086457967758179,0.4136891365051269,0.01,170,adam,3.0107648865400236
752,429,95,0.3,6,9594,1.9e-07,0.015,429.0,95.0,0.5543971657752991,6.0,9594.0,0.0999128147959709,0.7562253475189209,0.4143041968345642,0.01,201,adam,10.929792506522306
753,253,247,0.05,6,330,0.013,5.1e-09,253.0,247.0,0.0421434305608272,6.0,330.0,0.0138006713241338,0.0616918131709098,0.4150636792182922,0.01,121,adam,-9.76822428849032
754,404,487,0.79,10,2578,0.001,3.3e-05,404.0,487.0,0.5149248242378235,10.0,2578.0,0.1510849744081497,0.3421322107315063,0.4232988059520721,0.01,135,adam,-61.966167834265434
755,387,220,0.55,7,3712,2.2e-08,5.9e-06,387.0,220.0,0.4931009411811828,7.0,3712.0,0.1468989551067352,0.3596085011959076,0.4243049025535583,0.01,152,adam,-44.34450351632941
756,153,184,0.029,10,3412,0.14,7.1e-07,153.0,184.0,0.3766157925128937,10.0,3412.0,0.4775132834911346,0.2784688770771026,0.4256725013256073,0.01,151,adam,-68.00915451839201
757,499,376,0.29,6,5107,0.00021,0.057,499.0,376.0,0.0578988157212734,6.0,5107.0,0.272510677576065,0.5741482973098755,0.4275011420249939,0.01,257,adam,2.3588050283474282
758,8,350,0.35,9,211,0.0002,4.1e-06,8.0,350.0,0.3079737424850464,9.0,211.0,9.999999717180683e-10,9.999999717180683e-10,0.4315854012966156,0.01,124,adam,-45.42552612623013
759,393,221,1.0,10,3520,2.8e-06,3e-09,393.0,221.0,0.6652029156684875,10.0,3520.0,0.2082550227642059,0.2892318665981293,0.4323148727416992,0.01,155,adam,-62.01992907705963
760,430,492,0.19,11,3216,4.3e-08,0.00012,430.0,492.0,0.2925123572349548,11.0,3216.0,0.2234881967306137,0.3887960612773895,0.4323877096176147,0.01,168,adam,-63.04764033851448
761,459,136,0.51,8,4757,1.4e-08,1.5e-09,459.0,136.0,0.6374469995498657,8.0,4757.0,0.1579956412315368,0.3661253750324249,0.4345352053642273,0.01,164,adam,-49.96134288318874
762,225,318,0.093,6,4322,0.012,0.79,225.0,318.0,0.0099999997764825,6.0,4322.0,0.1051751971244812,0.6090310215950012,0.4362897872924804,0.01,113,adam,-7.738925230204485
763,487,429,0.63,7,4214,0.22,0.0051,487.0,429.0,0.0099999997764825,7.0,4214.0,0.552054226398468,0.3974231779575348,0.4428393244743347,0.01,166,adam,-55.649456443339815
764,258,127,0.46,11,5507,0.031,1.5e-08,258.0,127.0,0.5551016926765442,11.0,5507.0,0.1757935583591461,0.3565450608730316,0.4428555369377136,0.01,145,adam,-65.94777880700464
765,120,467,0.94,11,2907,0.0008,6.3e-06,120.0,467.0,0.7521041035652161,11.0,2907.0,0.1238230690360069,0.1254994720220565,0.4448420107364654,0.01,142,adam,-78.95518138097694
766,232,117,0.61,11,6803,2.2e-09,0.00064,232.0,117.0,0.7230364680290222,11.0,6803.0,0.1632232666015625,0.3767537474632263,0.4485725164413452,0.01,177,adam,-59.406940205325604
767,348,456,0.83,10,4133,0.38,0.0026,348.0,456.0,0.0099999997764825,10.0,4133.0,0.6966022253036499,0.399652361869812,0.4508825838565826,0.01,115,adam,-80.39552924088288
768,470,330,0.019,7,5944,0.62,0.34,470.0,330.0,0.0099999997764825,7.0,5944.0,0.4486439824104309,0.4830113053321838,0.4557088911533355,0.01,138,adam,-38.80292789458344
769,162,254,0.34,6,5630,3.8e-07,2.4e-07,162.0,254.0,0.4181291162967682,6.0,5630.0,0.1293966621160507,0.5366531014442444,0.4576102495193481,0.01,194,adam,4.2500951153684925
770,296,81,0.4,11,8826,1e-08,1.8e-09,296.0,81.0,0.6620503067970276,11.0,8826.0,0.2173362672328949,0.5113286972045898,0.4631014466285705,0.01,188,adam,-56.51792139268722
771,245,259,0.47,7,8398,3.6e-05,0.022,245.0,259.0,1.0,7.0,8398.0,0.197365865111351,0.6996925473213196,0.4679291844367981,0.01,114,adam,12.216850081124816
772,279,231,0.88,9,4636,0.0045,2.4e-08,279.0,231.0,0.7055396437644958,9.0,4636.0,0.182352989912033,0.2496857643127441,0.4935811460018158,0.01,150,adam,-70.43805168444867
773,289,372,0.063,7,6793,5.5e-06,0.56,289.0,372.0,0.0099999997764825,7.0,6793.0,0.219500795006752,0.7061904668807983,0.4989011883735657,0.01,128,adam,-3.0897073687431087
774,202,402,0.57,6,2,7.2e-07,1.9e-08,202.0,402.0,0.4133871793746948,6.0,3.0,9.999999717180683e-10,9.999999717180683e-10,0.5005641579627991,0.01,106,adam,-47.55038583444728
775,116,418,0.98,10,7748,4.6e-06,0.029,116.0,418.0,1.0,10.0,7748.0,0.1649014204740524,0.2181120067834854,0.5032562613487244,0.01,139,adam,-57.37984434180908
776,68,310,0.14,9,7241,5.4e-09,4.3e-05,68.0,310.0,0.6024486422538757,9.0,7241.0,0.1942622810602188,0.2414583563804626,0.5038504004478455,0.01,150,adam,-62.533314321237704
777,262,285,0.25,8,5779,0.92,0.0013,262.0,285.0,0.01538254506886,8.0,5779.0,0.9900000095367432,0.4082395434379577,0.5046489238739014,0.01,140,adam,-81.93542263761321
778,356,243,0.72,7,8968,9.7e-05,0.07,356.0,243.0,1.0,7.0,8968.0,0.2286004573106765,0.7353583574295044,0.512074887752533,0.01,197,adam,8.456976401540377
779,175,343,0.81,9,7620,0.00028,0.00049,175.0,343.0,1.0,9.0,7620.0,0.1574985831975937,0.39605513215065,0.5165925025939941,0.01,171,adam,-32.67096392406504
780,165,394,0.88,9,9387,6.9e-05,3.9e-07,165.0,394.0,1.0,9.0,9387.0,0.172988548874855,0.3110143542289734,0.5377312302589417,0.01,147,adam,-40.205265620851684
781,239,305,0.64,10,5022,2e-06,0.046,239.0,305.0,0.6816050410270691,10.0,5022.0,0.1226262673735618,0.1479767709970474,0.5379986763000488,0.01,128,adam,-84.61522864214973
782,97,413,0.28,6,6234,3.9e-06,6.3e-09,97.0,413.0,0.5619595050811768,6.0,6234.0,0.1545566171407699,0.3631882965564728,0.547002375125885,0.01,132,adam,-19.605867820990163
783,326,295,0.56,8,5222,1.3e-09,2.3e-06,326.0,295.0,0.7115331888198853,8.0,5222.0,0.1462397873401641,0.2195326685905456,0.5502774119377136,0.01,144,adam,-74.13104758878883
784,185,355,0.32,11,7423,1.3e-07,4.4e-08,185.0,355.0,0.7845075726509094,11.0,7423.0,0.1527340561151504,0.2868939936161041,0.5518981218338013,0.01,168,adam,-74.51760055250915
785,450,480,0.66,8,7030,0.0083,2.8e-06,450.0,480.0,0.3480613231658935,8.0,7030.0,0.278444230556488,0.6460530161857605,0.5552055835723877,0.01,201,adam,-10.396356069647837
786,211,301,0.31,11,8505,1.6e-08,4.2e-09,211.0,301.0,0.924119770526886,11.0,8505.0,0.1584465950727462,0.2417869120836258,0.5598774552345276,0.01,156,adam,-79.06113943901111
787,367,292,0.91,8,9914,0.35,1.2e-06,367.0,292.0,1.0,8.0,9914.0,0.2408650368452072,0.7026588916778564,0.5644861459732056,0.01,201,adam,-0.05128720626061711
788,246,499,0.44,7,6669,3.7e-08,1.3e-07,246.0,499.0,0.4379909336566925,7.0,6669.0,0.1715062707662582,0.5317571759223938,0.5871738195419312,0.01,177,adam,-13.5894172918685
789,74,447,0.4,7,9042,0.17,0.16,74.0,447.0,0.4275832176208496,7.0,9042.0,0.2998436987400055,0.3314070105552673,0.5921911597251892,0.01,117,adam,-46.815729562308206
790,460,424,0.93,6,7163,2.7e-07,0.032,460.0,424.0,0.9145377278327942,6.0,7163.0,0.2286997139453888,0.5831261277198792,0.593268871307373,0.01,200,adam,4.348172310047391
791,142,269,0.83,7,7888,0.74,4.5e-07,142.0,269.0,0.5905537009239197,7.0,7888.0,0.7968184351921082,0.1945286840200424,0.599218487739563,0.01,116,adam,-81.80439123553005
792,221,435,0.26,11,7320,9.6e-07,6.2e-05,221.0,435.0,0.7374841570854187,11.0,7320.0,0.1481874287128448,0.1519789695739746,0.6181479692459106,0.01,191,adam,-92.26183676024598
793,354,383,0.76,10,8408,4.3e-05,0.012,354.0,383.0,0.7912420034408569,10.0,8408.0,0.1814647316932678,0.430633544921875,0.6298949122428894,0.01,102,adam,-59.76005142675474
794,271,450,0.78,10,6963,9.7e-09,2.7e-09,271.0,450.0,0.7239322662353516,10.0,6963.0,0.1467465460300445,0.156484305858612,0.6385131478309631,0.01,157,adam,-91.63812166844173
795,372,272,0.13,6,8258,0.00043,5.6e-08,372.0,272.0,0.4613862037658691,6.0,8258.0,0.0196010060608387,0.1137147396802902,0.9000438451766968,0.01,122,adam,-109.88173806070823
796,412,398,0.48,10,9690,8e-07,0.0082,412.0,398.0,0.2716777324676513,10.0,9690.0,0.0177223086357116,9.999999717180683e-10,0.9627379775047302,0.01,103,adam,-165.5920807400511
797,282,280,0.11,11,8154,5.6e-08,1e-05,282.0,280.0,0.0099999997764825,11.0,8154.0,0.0229532290250062,9.999999717180683e-10,0.970670759677887,0.01,105,adam,-180.2117064223317
798,16,55,0.23,11,5848,2.4e-08,8.8e-08,16.0,55.0,0.0099999997764825,11.0,5848.0,9.999999717180683e-10,9.999999717180683e-10,1.0388634204864502,0.01,124,adam,-196.82496067787454
799,315,261,0.19,11,5446,0.0015,8.5e-05,315.0,261.0,0.0099999997764825,11.0,5446.0,9.999999717180683e-10,9.999999717180683e-10,1.0490329265594482,0.01,120,adam,-202.3186386656967
800,95,3,0.69,10,1159,1.6e-05,0.5,95.0,3.0,0.7217171788215637,10.0,1059.0,9.999999717180683e-10,0.287123441696167,0.2266000658273697,0.1,117,adamW,25.63338340169451
801,439,28,0.41,11,1353,0.022,1e-06,439.0,28.0,0.3702787756919861,11.0,1253.0,0.0212151166051626,0.2986727356910705,0.2635700106620788,0.1,153,adamW,25.042444777198646
802,293,71,0.38,9,2131,0.047,8.3e-09,293.0,71.0,0.6707313060760498,9.0,1931.0,0.4788214266300201,0.3551604151725769,0.2676507830619812,0.1,132,adamW,24.049824143548086
803,48,12,0.45,8,2703,8.7e-08,0.0017,48.0,12.0,0.4667330682277679,8.0,2442.0,0.4678214788436889,0.1950411051511764,0.2683684527873993,0.1,116,adamW,22.33889179571957
804,43,230,0.66,8,2418,1.7e-09,0.0033,43.0,230.0,0.2638783454895019,8.0,2216.0,0.3141504824161529,0.300620287656784,0.2684499323368072,0.1,128,adamW,22.965226178194094
805,103,151,0.79,7,1834,2.2e-05,2e-05,103.0,151.0,0.633291482925415,7.0,1634.0,0.3446801602840423,0.1635490357875824,0.2722619175910949,0.1,125,adamW,19.548710445861744
806,381,125,0.84,10,1907,0.0024,7.7e-06,381.0,125.0,0.7462820410728455,10.0,1707.0,0.4653991162776947,0.3990072906017303,0.2733394801616668,0.1,133,adamW,22.312974244521417
807,194,214,0.58,8,2275,5e-07,2.5e-05,194.0,214.0,0.2221031486988067,8.0,2075.0,0.5598872900009155,0.4109402000904083,0.2751880884170532,0.1,156,adamW,21.302779747082656
808,62,134,0.53,8,6019,7.9e-06,4.1e-08,62.0,134.0,0.9068379402160645,8.0,5392.0,0.0850839391350746,0.2714705169200897,0.2755184769630432,0.1,136,adamW,22.466236007073626
809,87,463,0.23,11,2363,0.00014,0.0087,87.0,456.0,0.862614631652832,11.0,2163.0,0.5193880200386047,0.3175854980945587,0.2764304280281067,0.1,143,adamW,21.45952995029295
810,321,369,0.14,9,1615,0.0031,0.042,321.0,369.0,0.5386719703674316,9.0,1457.0,0.4848178327083587,0.4828467667102813,0.2765694260597229,0.1,159,adamW,23.4316228866585
811,80,172,0.25,9,8653,2.7e-07,0.00016,80.0,172.0,1.0,9.0,7813.0,0.1366550028324127,0.3374099135398865,0.2773185074329376,0.1,124,adamW,21.440843961897347
812,59,150,0.37,9,6596,1.5e-07,6.5e-09,59.0,150.0,0.8992651104927063,9.0,5884.0,0.0961721166968345,0.2983812093734741,0.2774693071842193,0.1,201,adamW,21.93516313804992
813,269,104,0.049,9,2626,7.2e-09,0.1,269.0,104.0,0.122363343834877,9.0,2369.0,0.6134650707244873,0.4748949408531189,0.2787738740444183,0.1,108,adamW,21.841453469980344
814,364,31,0.96,8,2821,1.4e-06,0.00022,364.0,31.0,0.2382146418094635,8.0,2521.0,0.5098966360092163,0.4912194907665252,0.2788239121437073,0.1,125,adamW,23.229319979926682
815,37,320,0.86,7,3688,0.24,0.0024,37.0,320.0,0.8643757104873657,7.0,3325.0,0.0930776670575141,0.1699911803007125,0.2788276374340057,0.1,165,adamW,21.566552564396492
816,52,237,0.49,10,9191,1e-07,0.9,52.0,237.0,0.962248146533966,10.0,8253.0,0.1580938994884491,0.3100571036338806,0.2811894714832306,0.1,162,adamW,16.114064433114887
817,120,467,0.94,11,2907,0.0008,6.3e-06,120.0,406.0,0.3154428899288177,11.0,2607.0,0.8331894874572754,0.5416797399520874,0.2825019061565399,0.1,118,adamW,26.26916973281122
818,304,339,0.94,10,2042,0.0053,1.2e-05,304.0,339.0,0.144507423043251,10.0,1842.0,0.3992006182670593,0.4866148829460144,0.282761812210083,0.1,138,adamW,22.986229386100373
819,132,87,0.7,6,7968,2.7e-05,0.0063,132.0,87.0,1.0,6.0,7184.0,0.121576003730297,0.4850319623947143,0.2828141748905182,0.1,123,adamW,26.77285710647122
820,479,409,0.54,9,1471,0.0011,2e-07,406.0,408.0,0.6385287046432495,9.0,1367.0,0.4329012632369995,0.5481687188148499,0.2840635180473327,0.1,136,adamW,19.575610731934365
821,467,61,0.98,6,3343,0.00012,5.5e-05,459.0,61.0,0.1562322825193405,6.0,3043.0,0.2855148911476135,0.5953607559204102,0.2843195497989654,0.1,128,adamW,22.058757970342004
822,404,487,0.79,10,2578,0.001,3.3e-05,403.0,461.0,0.048245683312416,10.0,2336.0,0.5517402291297913,0.7192021012306213,0.2848862111568451,0.1,139,adamW,26.28759679087317
823,376,444,0.11,9,1773,4.1e-09,8.2e-07,376.0,444.0,0.2708972990512848,9.0,1573.0,0.4506158530712127,0.5390053391456604,0.2854555547237396,0.1,142,adamW,22.620037705418394
824,126,165,0.16,11,3970,1.5e-06,1.6e-08,126.0,165.0,1.0,11.0,3570.0,0.1213624998927116,0.3555313646793365,0.2856621444225311,0.1,123,adamW,27.93971345986599
825,415,111,0.82,8,3022,3.1e-08,0.00086,414.0,111.0,0.1345084458589553,8.0,2722.0,0.5738934278488159,0.6129034161567688,0.2875325679779053,0.1,129,adamW,25.812933512838217
826,430,492,0.19,11,3216,4.3e-08,0.00012,429.0,470.0,0.0403269007802009,11.0,2916.0,0.6151963472366333,0.7955119609832764,0.2901377081871032,0.1,148,adamW,27.953183552897524
827,310,79,0.97,7,4067,0.025,0.0014,310.0,79.0,0.0099999997764825,7.0,3667.0,0.1403047889471054,0.6364551782608032,0.2912436425685882,0.1,138,adamW,29.05394384131623
828,153,184,0.029,10,3412,0.14,7.1e-07,153.0,184.0,1.0,10.0,3110.0,0.1330220848321914,0.3827071785926819,0.2931810021400451,0.1,134,adamW,28.53598503435611
829,83,288,0.2,6,3170,0.00033,1.2e-08,83.0,288.0,1.0,6.0,2870.0,0.1368584930896759,0.3052409291267395,0.2958182096481323,0.1,123,adamW,21.346747193398727
830,340,23,0.52,9,4526,8.3e-05,1.1e-07,340.0,23.0,0.289400577545166,9.0,4113.0,0.2041987627744674,0.5509341955184937,0.2983750998973846,0.1,111,adamW,28.386342385835658
831,25,96,0.43,9,4955,0.01,0.00038,25.0,96.0,0.734137773513794,9.0,4455.0,0.8141654133796692,0.308405190706253,0.2999848127365112,0.1,208,adamW,16.886926820502566
832,182,47,0.42,6,6461,0.44,0.12,182.0,47.0,1.0,6.0,5833.0,0.1168757230043411,0.5431835651397705,0.3001899421215057,0.1,121,adamW,27.97914800973437
833,393,221,1.0,10,3520,2.8e-06,3e-09,393.0,221.0,0.0220539849251508,10.0,3201.0,0.599570095539093,0.6777580976486206,0.3031661212444305,0.1,119,adamW,27.992870927759842
834,338,69,0.86,7,1285,0.0065,7.1e-08,338.0,69.0,0.8284727931022644,7.0,1185.0,0.4726020693778991,0.2623261511325836,0.304636538028717,0.1,123,adamW,10.523558468044714
835,3,385,0.75,9,9434,0.042,5.4e-07,3.0,385.0,0.8272407650947571,9.0,8432.0,0.1689400970935821,0.2538634240627289,0.3051117956638336,0.1,199,adamW,14.049715057038998
836,173,176,0.59,7,3877,0.0029,2e-06,173.0,176.0,1.0,7.0,3477.0,0.1489166915416717,0.5668076872825623,0.3082232475280761,0.1,125,adamW,23.040513892365617
837,334,60,0.21,7,5344,0.085,0.016,334.0,60.0,0.0403413698077201,7.0,4844.0,0.234502300620079,0.7378293871879578,0.3082583248615265,0.1,157,adamW,28.88285905155496
838,216,38,0.16,8,8006,0.0018,0.00099,216.0,38.0,1.0,8.0,7228.0,0.1153904646635055,0.587365984916687,0.3095915019512176,0.1,117,adamW,28.501587037817362
839,398,162,0.63,11,4470,4.9e-09,1.5e-05,398.0,162.0,0.0168377459049224,11.0,4059.0,0.5578653216362,0.7019134163856506,0.3098683059215545,0.1,128,adamW,29.071093448153704
840,447,20,0.081,8,1504,7.2e-08,0.15,423.0,20.0,0.8063009977340698,8.0,1403.0,0.5053800344467163,0.3205492198467254,0.3116056025028229,0.1,113,adamW,9.535976607196934
841,481,8,0.74,11,9244,9.6e-06,0.4,465.0,8.0,0.0099999997764825,11.0,8305.0,0.0890242978930473,0.6714117527008057,0.3124919533729553,0.1,149,adamW,29.09178457552374
842,68,310,0.14,9,7241,5.4e-09,4.3e-05,68.0,310.0,1.0,9.0,6498.0,0.1525030434131622,0.3738870024681091,0.3132627010345459,0.1,142,adamW,25.305731560459673
843,108,145,0.89,9,117,2.4e-06,0.00011,108.0,145.0,1.0,9.0,117.0,9.999999717180683e-10,9.999999717180683e-10,0.3160840272903442,0.1,103,adamW,-3.686671831301504
844,459,136,0.51,8,4757,1.4e-08,1.5e-09,455.0,136.0,0.0616281107068061,8.0,4292.0,0.3747309446334839,0.7330637574195862,0.3181816935539245,0.1,156,adamW,28.936326344246588
845,210,189,0.92,9,987,2e-05,2.8e-05,210.0,189.0,0.8898958563804626,9.0,887.0,0.4636911153793335,9.999999717180683e-10,0.3244863152503967,0.1,128,adamW,6.973767081459244
846,387,220,0.55,7,3712,2.2e-08,5.9e-06,387.0,220.0,0.0099999997764825,7.0,3339.0,0.304882675409317,0.736266553401947,0.3249345123767853,0.1,154,adamW,28.911239533174566
847,199,110,0.6,10,6321,3.4e-09,2.8e-07,199.0,110.0,1.0,10.0,5691.0,0.3437157571315765,0.6528422832489014,0.326417326927185,0.1,129,adamW,26.0621055508361
848,258,127,0.46,11,5507,0.031,1.5e-08,258.0,127.0,1.0,11.0,4957.0,0.2019244730472564,0.5773393511772156,0.3334332704544067,0.1,136,adamW,27.266310358652174
849,138,198,0.36,8,8788,2.5e-09,0.0043,138.0,198.0,1.0,8.0,7875.0,0.170048251748085,0.6176086068153381,0.339377760887146,0.1,171,adamW,28.395169459894575
850,232,117,0.61,11,6803,2.2e-09,0.00064,232.0,117.0,1.0,11.0,6135.0,0.1783757507801056,0.623579740524292,0.339652270078659,0.1,115,adamW,27.15652663948817
851,314,349,0.18,11,1098,0.12,0.00046,314.0,349.0,1.0,11.0,998.0,0.0956114530563354,9.999999717180683e-10,0.3448055982589721,0.1,152,adamW,5.1820845038734324
852,279,231,0.88,9,4636,0.0045,2.4e-08,279.0,231.0,0.0099999997764825,9.0,4191.0,0.2601881623268127,0.7795811295509338,0.3453313708305359,0.1,170,adamW,23.91840205552962
853,487,429,0.63,7,4214,0.22,0.0051,487.0,390.0,0.0257443096488714,7.0,3814.0,0.4592565298080444,0.9041950702667236,0.3479859530925751,0.1,143,adamW,20.72733774072773
854,296,81,0.4,11,8826,1e-08,1.8e-09,296.0,81.0,1.0,11.0,7960.0,0.1875174343585968,0.708217442035675,0.3514781594276428,0.1,122,adamW,24.075433771833378
855,443,472,0.68,8,767,7.3e-06,2.9e-08,413.0,467.0,0.7587544918060303,8.0,667.0,0.6208008527755737,0.3943861126899719,0.3541096746921539,0.1,152,adamW,-1.0269105567935595
856,146,193,0.77,7,9769,0.00056,0.00017,146.0,193.0,1.0,7.0,8756.0,0.1833279579877853,0.7046507000923157,0.3578209280967712,0.1,176,adamW,27.66937882633262
857,30,206,0.61,10,569,1.2e-05,1.7e-06,30.0,206.0,0.4638116061687469,10.0,569.0,9.999999717180683e-10,9.999999717180683e-10,0.3603553175926208,0.1,116,adamW,-46.013894056064075
858,406,204,0.28,8,6116,0.075,0.28,406.0,204.0,0.0099999997764825,8.0,5475.0,0.3143555223941803,0.8503695726394653,0.3629624843597412,0.1,140,adamW,25.90041636899278
859,424,43,0.72,6,9862,0.057,1.9e-09,407.0,43.0,1.0,6.0,8907.0,0.1492672264575958,0.8074832558631897,0.3722300231456756,0.1,110,adamW,21.62561820667976
860,142,269,0.83,7,7888,0.74,4.5e-07,142.0,269.0,1.0,7.0,7105.0,0.1878128498792648,0.7500321269035339,0.3803386390209198,0.1,126,adamW,23.875463077264936
861,162,254,0.34,6,5630,3.8e-07,2.4e-07,162.0,254.0,1.0,6.0,5006.0,0.225837767124176,0.6565166115760803,0.3824396133422851,0.1,184,adamW,20.508448488237278
862,429,95,0.3,6,9594,1.9e-07,0.015,425.0,95.0,0.0099999997764825,6.0,8594.0,0.1162115186452865,0.8389655947685242,0.3889175057411194,0.1,179,adamW,7.162475126231657
863,14,158,0.34,8,827,5.2e-05,1.1e-09,14.0,158.0,0.0501188859343528,8.0,727.0,0.3587311208248138,9.999999717180683e-10,0.3966567516326904,0.1,121,adamW,-13.008365960459273
864,494,334,0.038,6,4886,1e-09,0.19,494.0,334.0,0.0099999997764825,6.0,4389.0,0.7425716519355774,0.9274972677230836,0.3970599174499511,0.1,118,adamW,10.115896278485582
865,114,431,0.71,10,634,5.5e-07,3.4e-06,114.0,428.0,0.2859363257884979,10.0,549.0,0.1774142533540725,0.014655034057796,0.3982669711112976,0.1,139,adamW,-3.722057984443186
866,326,295,0.56,8,5222,1.3e-09,2.3e-06,326.0,295.0,0.0099999997764825,8.0,4722.0,0.3898444771766662,0.7201818227767944,0.4035303890705108,0.1,127,adamW,11.9007845852294
867,97,413,0.28,6,6234,3.9e-06,6.3e-09,97.0,379.0,1.0,6.0,5586.0,0.168108120560646,0.5000472068786621,0.4067058861255646,0.1,147,adamW,18.874254498952812
868,74,447,0.4,7,9042,0.17,0.16,74.0,398.0,1.0,7.0,8142.0,0.2191058993339538,0.4947429001331329,0.4087191224098205,0.1,129,adamW,16.664630747980688
869,499,376,0.29,6,5107,0.00021,0.057,497.0,376.0,0.0099999997764825,6.0,4607.0,0.9900000095367432,0.8215495347976685,0.4097660779953003,0.1,117,adamW,5.413509102013565
870,470,330,0.019,7,5944,0.62,0.34,470.0,330.0,0.0099999997764825,7.0,5326.0,0.3041328191757202,0.6439694762229919,0.4154233634471893,0.1,126,adamW,3.667011942003585
871,211,301,0.31,11,8505,1.6e-08,4.2e-09,211.0,301.0,1.0,11.0,7651.0,0.2301646620035171,0.7830517888069153,0.4164741635322571,0.1,143,adamW,17.744897861981062
872,225,318,0.093,6,4322,0.012,0.79,225.0,318.0,0.0351211167871952,6.0,3922.0,0.2100670933723449,0.6206158399581909,0.4227970242500305,0.1,128,adamW,3.821214700597741
873,282,280,0.11,11,8154,5.6e-08,1e-05,282.0,280.0,1.0,11.0,7282.0,0.2444852292537689,0.8292121291160583,0.4368713796138763,0.1,181,adamW,16.81357433468212
874,159,479,0.073,6,450,0.019,0.00026,159.0,450.0,0.0099999997764825,6.0,450.0,0.154396042227745,0.0180884301662445,0.4387059807777405,0.1,122,adamW,-14.945863922059807
875,348,456,0.83,10,4133,0.38,0.0026,348.0,422.0,0.0099999997764825,10.0,3733.0,0.6803456544876099,0.3899202346801758,0.4418471157550812,0.1,112,adamW,-80.70551686463823
876,450,480,0.66,8,7030,0.0083,2.8e-06,450.0,401.0,0.0099999997764825,8.0,6296.0,0.3041989505290985,0.7105157375335693,0.4488952755928039,0.1,145,adamW,8.262559205980667
877,356,243,0.72,7,8968,9.7e-05,0.07,356.0,243.0,0.0099999997764825,7.0,8032.0,0.1236692667007446,0.8074560165405273,0.4525495171546936,0.1,172,adamW,6.741218228844689
878,239,305,0.64,10,5022,2e-06,0.046,239.0,305.0,0.0099999997764825,10.0,4522.0,0.8328538537025452,0.4089093208312988,0.4585316181182861,0.1,205,adamW,-85.11716770094162
879,175,343,0.81,9,7620,0.00028,0.00049,175.0,343.0,1.0,9.0,6862.0,0.3423652350902557,0.5672805309295654,0.4600539207458496,0.1,137,adamW,12.111198310822838
880,245,259,0.47,7,8398,3.6e-05,0.022,245.0,259.0,1.0,7.0,7567.0,0.1881702691316604,0.6715810894966125,0.4652763605117798,0.1,130,adamW,12.789953330579195
881,165,394,0.88,9,9387,6.9e-05,3.9e-07,165.0,385.0,1.0,9.0,8471.0,0.2223607301712036,0.676422119140625,0.4724652767181396,0.1,115,adamW,12.777602833037028
882,289,372,0.063,7,6793,5.5e-06,0.56,289.0,372.0,0.0099999997764825,7.0,6104.0,0.2122138887643814,0.722909152507782,0.4777924716472626,0.1,131,adamW,0.7845510055740494
883,262,285,0.25,8,5779,0.92,0.0013,262.0,285.0,0.0099999997764825,8.0,5186.0,0.9900000095367432,0.4050908386707306,0.486007809638977,0.1,131,adamW,-80.51439242324854
884,354,383,0.76,10,8408,4.3e-05,0.012,354.0,383.0,0.0099999997764825,10.0,7549.0,0.4040986001491546,0.7977111339569092,0.4862787127494812,0.1,157,adamW,2.788378976745161
885,253,247,0.05,6,330,0.013,5.1e-09,253.0,247.0,0.0099999997764825,6.0,330.0,9.999999717180683e-10,9.999999717180683e-10,0.4998483657836914,0.1,105,adamW,-95.16932091010682
886,202,402,0.57,6,2,7.2e-07,1.9e-08,202.0,401.0,0.4132320582866668,6.0,3.0,9.999999717180683e-10,9.999999717180683e-10,0.5009685754776001,0.1,118,adamW,-47.42675603449387
